organelle	population_1	population_2	n_population_1	n_population_2	numerator	denominator	callable_sites_with_at_least_two_calls_per_population	hudson_fst
mitochondria	CY_HICN	CY_SIE	5	4	-0.8	10.3	43157	-0.0776699029126
mitochondria	CY_HICN	CY_WOO	5	5	36.4	37.7	43147	0.965517241379
mitochondria	CY_HICN	DAN	5	5	39.8	40.9	42970	0.973105134474
mitochondria	CY_HICN	DOV	5	7	40.8	41.9	43157	0.973747016706
mitochondria	CY_HICN	DUD	5	8	39.8	41.275	43157	0.964264082374
mitochondria	CY_HICN	KIRN	5	9	40.8	41.9	43157	0.973747016706
mitochondria	CY_HICN	KIRT	5	10	40.8	41.9	43157	0.973747016706
mitochondria	CY_HICN	MALV	5	10	41.8	42.9	43157	0.974358974359
mitochondria	CY_HICN	OCO	5	10	36.1666666667	38.3444444444	43148	0.943204868154
mitochondria	CY_HICN	QUI1	5	8	37.9071428571	39.275	43157	0.965172319724
mitochondria	CY_HICN	QUI2	5	10	42.8	43.9	43028	0.974943052392
mitochondria	CY_HICN	QUIN	5	10	42.8	43.9	43028	0.974943052392
mitochondria	CY_HICN	RIC	5	10	40.8	42.1	43157	0.969121140143
mitochondria	CY_HICN	RSV	5	9	41.8833333333	43.3444444444	43157	0.966290694694
mitochondria	CY_HICN	SILG	5	10	41.5666666667	43.7444444444	43150	0.950215900432
mitochondria	CY_HICN	SILR	5	6	39.8	40.9	43156	0.973105134474
mitochondria	CY_HICN	STI	5	16	40.9857142857	42.8208333333	43157	0.957144247209
mitochondria	CY_HICN	TIL	5	8	40.6333333333	43.1321428571	43157	0.942066186415
mitochondria	CY_HICN	TULP	5	17	39.9617647059	41.4294117647	43157	0.964574755076
mitochondria	CY_HICS	CY_HUN	4	4	29	29	43146	1
mitochondria	CY_HICS	CY_SIE	4	4	19	29.25	43157	0.649572649573
mitochondria	CY_HICS	CY_WOO	4	5	0.6	0.8	43147	0.75
mitochondria	CY_HICS	DAN	4	5	10	10	42970	1
mitochondria	CY_HICS	DOV	4	7	5	5	43157	1
mitochondria	CY_HICS	DUD	4	8	4	4.375	43157	0.914285714286
mitochondria	CY_HICS	KIRN	4	9	5	5	43157	1
mitochondria	CY_HICS	KIRT	4	10	5	5	43157	1
mitochondria	CY_HICS	MALV	4	10	6	6	43157	1
mitochondria	CY_HICS	OCO	4	10	30.3666666667	31.4444444444	43148	0.965724381625
mitochondria	CY_HICS	QUI1	4	8	2.10714285714	2.375	43157	0.887218045113
mitochondria	CY_HICS	QUI2	4	10	7	7	43027	1
mitochondria	CY_HICS	QUIN	4	10	7	7	43028	1
mitochondria	CY_HICS	RIC	4	10	5	5.2	43157	0.961538461538
mitochondria	CY_HICS	RSV	4	9	6.08333333333	6.44444444444	43157	0.943965517241
mitochondria	CY_HICS	SILG	4	10	5.76666666667	6.84444444444	43150	0.842532467532
mitochondria	CY_HICS	SILR	4	6	9	9	43156	1
mitochondria	CY_HICS	STI	4	16	5.71904761905	6.45416666667	43157	0.88610163239
mitochondria	CY_HICS	TIL	4	8	5.40476190476	6.80357142857	43157	0.794400699913
mitochondria	CY_HICS	TULP	4	17	4.16176470588	4.52941176471	43157	0.918831168831
mitochondria	CY_HUN	CY_SIE	4	4	25.5	35.75	43149	0.713286713287
mitochondria	CY_HUN	CY_WOO	4	5	29.6	29.8	43139	0.993288590604
mitochondria	CY_HUN	DAN	4	5	37	37	42962	1
mitochondria	CY_HUN	DOV	4	7	34	34	43149	1
mitochondria	CY_HUN	DUD	4	8	32.25	32.625	43149	0.988505747126
mitochondria	CY_HUN	KIRN	4	9	32	32	43149	1
mitochondria	CY_HUN	KIRT	4	10	32	32	43149	1
mitochondria	CY_HUN	MALV	4	10	33	33	43149	1
mitochondria	CY_HUN	OCO	4	10	5.58888888889	6.66666666667	43149	0.838333333333
mitochondria	CY_HUN	QUI1	4	8	31.1071428571	31.375	43148	0.991462720546
mitochondria	CY_HUN	QUI2	4	10	36	36	43019	1
mitochondria	CY_HUN	QUIN	4	10	36	36	43021	1
mitochondria	CY_HUN	RIC	4	10	32	32.2	43149	0.993788819876
mitochondria	CY_HUN	RSV	4	9	35.0833333333	35.4444444444	43149	0.989811912226
mitochondria	CY_HUN	SILG	4	10	34.7666666667	35.8444444444	43142	0.969931804092
mitochondria	CY_HUN	SILR	4	6	36	36	43148	1
mitochondria	CY_HUN	STI	4	16	34.719047619	35.4541666667	43149	0.979265651495
mitochondria	CY_HUN	TIL	4	8	34.4047619048	35.8035714286	43149	0.960931005819
mitochondria	CY_HUN	TULP	4	17	33.1617647059	33.5294117647	43149	0.989035087719
mitochondria	CY_SIE	CY_WOO	4	5	19.6	30.05	43151	0.65224625624
mitochondria	CY_SIE	DAN	4	5	24.5	34.75	42975	0.705035971223
mitochondria	CY_SIE	DOV	4	7	24	34.25	43162	0.700729927007
mitochondria	CY_SIE	DUD	4	8	23	33.625	43162	0.684014869888
mitochondria	CY_SIE	KIRN	4	9	24	34.25	43162	0.700729927007
mitochondria	CY_SIE	KIRT	4	10	24	34.25	43162	0.700729927007
mitochondria	CY_SIE	MALV	4	10	25	35.25	43162	0.709219858156
mitochondria	CY_SIE	OCO	4	10	26.8666666667	38.1944444444	43153	0.703418181818
mitochondria	CY_SIE	QUI1	4	8	21.1071428571	31.625	43159	0.667419536985
mitochondria	CY_SIE	QUI2	4	10	26	36.25	43029	0.71724137931
mitochondria	CY_SIE	QUIN	4	10	26	36.25	43033	0.71724137931
mitochondria	CY_SIE	RIC	4	10	24	34.45	43162	0.696661828737
mitochondria	CY_SIE	RSV	4	9	25.0833333333	35.6944444444	43162	0.702723735409
mitochondria	CY_SIE	SILG	4	10	24.7666666667	36.0944444444	43155	0.68616284439
mitochondria	CY_SIE	SILR	4	6	24.5	34.5	43161	0.710144927536
mitochondria	CY_SIE	STI	4	16	24.319047619	35.3041666667	43162	0.688843553472
mitochondria	CY_SIE	TIL	4	8	23.9761904762	35.625	43162	0.673015873016
mitochondria	CY_SIE	TULP	4	17	23.1617647059	33.7794117647	43162	0.685676969961
mitochondria	CY_WOO	DAN	5	5	10.6	10.8	42964	0.981481481481
mitochondria	CY_WOO	DOV	5	7	5.6	5.8	43151	0.965517241379
mitochondria	CY_WOO	DUD	5	8	4.6	5.175	43151	0.888888888889
mitochondria	CY_WOO	KIRN	5	9	5.6	5.8	43151	0.965517241379
mitochondria	CY_WOO	KIRT	5	10	5.6	5.8	43151	0.965517241379
mitochondria	CY_WOO	MALV	5	10	6.6	6.8	43151	0.970588235294
mitochondria	CY_WOO	OCO	5	10	30.9666666667	32.2444444444	43142	0.960372157133
mitochondria	CY_WOO	QUI1	5	8	2.70714285714	3.175	43148	0.852643419573
mitochondria	CY_WOO	QUI2	5	10	7.6	7.8	43019	0.974358974359
mitochondria	CY_WOO	QUIN	5	10	7.6	7.8	43022	0.974358974359
mitochondria	CY_WOO	RIC	5	10	5.6	6	43151	0.933333333333
mitochondria	CY_WOO	RSV	5	9	6.68333333333	7.24444444444	43151	0.92254601227
mitochondria	CY_WOO	SILG	5	10	6.36666666667	7.64444444444	43144	0.832848837209
mitochondria	CY_WOO	SILR	5	6	9.6	9.8	43150	0.979591836735
mitochondria	CY_WOO	STI	5	16	6.31904761905	7.25416666667	43151	0.87109214737
mitochondria	CY_WOO	TIL	5	8	6.00476190476	7.60357142857	43151	0.78972913731
mitochondria	CY_WOO	TULP	5	17	4.76176470588	5.32941176471	43151	0.89348785872
mitochondria	DAN	DOV	5	7	9	9	42976	1
mitochondria	DAN	DUD	5	8	6	6.375	42977	0.941176470588
mitochondria	DAN	KIRN	5	9	7	7	42977	1
mitochondria	DAN	KIRT	5	10	7	7	42977	1
mitochondria	DAN	MALV	5	10	8	8	42977	1
mitochondria	DAN	OCO	5	10	38.3666666667	39.4444444444	42966	0.972676056338
mitochondria	DAN	QUI1	5	8	10.1071428571	10.375	42972	0.974182444062
mitochondria	DAN	QUI2	5	10	15	15	42843	1
mitochondria	DAN	QUIN	5	10	15	15	42847	1
mitochondria	DAN	RIC	5	10	7	7.2	42977	0.972222222222
mitochondria	DAN	RSV	5	9	12.0833333333	12.4444444444	42976	0.970982142857
mitochondria	DAN	SILG	5	10	9.76666666667	10.8444444444	42969	0.900614754098
mitochondria	DAN	SILR	5	6	0	0	42976	nan
mitochondria	DAN	STI	5	16	11.719047619	12.4541666667	42976	0.940974047699
mitochondria	DAN	TIL	5	8	11.4047619048	12.8035714286	42976	0.890748489075
mitochondria	DAN	TULP	5	17	6.16176470588	6.52941176471	42977	0.943693693694
mitochondria	DOV	DUD	7	8	5	5.375	43163	0.93023255814
mitochondria	DOV	KIRN	7	9	6	6	43163	1
mitochondria	DOV	KIRT	7	10	6	6	43163	1
mitochondria	DOV	MALV	7	10	7	7	43163	1
mitochondria	DOV	OCO	7	10	35.3666666667	36.4444444444	43153	0.970426829268
mitochondria	DOV	QUI1	7	8	5.10714285714	5.375	43159	0.950166112957
mitochondria	DOV	QUI2	7	10	10	10	43030	1
mitochondria	DOV	QUIN	7	10	10	10	43034	1
mitochondria	DOV	RIC	7	10	6	6.2	43163	0.967741935484
mitochondria	DOV	RSV	7	9	9.08333333333	9.44444444444	43163	0.961764705882
mitochondria	DOV	SILG	7	10	0.766666666667	1.84444444444	43156	0.415662650602
mitochondria	DOV	SILR	7	6	8	8	43162	1
mitochondria	DOV	STI	7	16	8.71904761905	9.45416666667	43163	0.922243908582
mitochondria	DOV	TIL	7	8	8.40476190476	9.80357142857	43163	0.857316332726
mitochondria	DOV	TULP	7	17	5.16176470588	5.52941176471	43163	0.933510638298
mitochondria	DUD	KIRN	8	9	0.75	1.125	43164	0.666666666667
mitochondria	DUD	KIRT	8	10	0.75	1.125	43164	0.666666666667
mitochondria	DUD	MALV	8	10	1.75	2.125	43164	0.823529411765
mitochondria	DUD	OCO	8	10	33.6166666667	35.0694444444	43153	0.958574257426
mitochondria	DUD	QUI1	8	8	4.10714285714	4.75	43159	0.864661654135
mitochondria	DUD	QUI2	8	10	9	9.375	43030	0.96
mitochondria	DUD	QUIN	8	10	9	9.375	43034	0.96
mitochondria	DUD	RIC	8	10	0.75	1.325	43164	0.566037735849
mitochondria	DUD	RSV	8	9	8.08333333333	8.81944444444	43163	0.916535433071
mitochondria	DUD	SILG	8	10	5.76666666667	7.21944444444	43156	0.798768757214
mitochondria	DUD	SILR	8	6	5	5.375	43163	0.93023255814
mitochondria	DUD	STI	8	16	7.71904761905	8.82916666667	43163	0.874266837457
mitochondria	DUD	TIL	8	8	7.40476190476	9.17857142857	43163	0.806744487678
mitochondria	DUD	TULP	8	17	0.161764705882	0.904411764706	43164	0.178861788618
mitochondria	KIRN	KIRT	9	10	0	0	43164	nan
mitochondria	KIRN	MALV	9	10	1	1	43164	1
mitochondria	KIRN	OCO	9	10	33.3666666667	34.4444444444	43153	0.968709677419
mitochondria	KIRN	QUI1	9	8	5.10714285714	5.375	43159	0.950166112957
mitochondria	KIRN	QUI2	9	10	10	10	43030	1
mitochondria	KIRN	QUIN	9	10	10	10	43034	1
mitochondria	KIRN	RIC	9	10	0	0.2	43164	0
mitochondria	KIRN	RSV	9	9	9.08333333333	9.44444444444	43163	0.961764705882
mitochondria	KIRN	SILG	9	10	6.76666666667	7.84444444444	43156	0.862606232295
mitochondria	KIRN	SILR	9	6	6	6	43163	1
mitochondria	KIRN	STI	9	16	8.71904761905	9.45416666667	43163	0.922243908582
mitochondria	KIRN	TIL	9	8	8.40476190476	9.80357142857	43163	0.857316332726
mitochondria	KIRN	TULP	9	17	1.16176470588	1.52941176471	43164	0.759615384615
mitochondria	KIRT	MALV	10	10	1	1	43164	1
mitochondria	KIRT	OCO	10	10	33.3666666667	34.4444444444	43153	0.968709677419
mitochondria	KIRT	QUI1	10	8	5.10714285714	5.375	43159	0.950166112957
mitochondria	KIRT	QUI2	10	10	10	10	43030	1
mitochondria	KIRT	QUIN	10	10	10	10	43034	1
mitochondria	KIRT	RIC	10	10	0	0.2	43164	0
mitochondria	KIRT	RSV	10	9	9.08333333333	9.44444444444	43163	0.961764705882
mitochondria	KIRT	SILG	10	10	6.76666666667	7.84444444444	43156	0.862606232295
mitochondria	KIRT	SILR	10	6	6	6	43163	1
mitochondria	KIRT	STI	10	16	8.71904761905	9.45416666667	43163	0.922243908582
mitochondria	KIRT	TIL	10	8	8.40476190476	9.80357142857	43163	0.857316332726
mitochondria	KIRT	TULP	10	17	1.16176470588	1.52941176471	43164	0.759615384615
mitochondria	MALV	OCO	10	10	34.3666666667	35.4444444444	43153	0.969592476489
mitochondria	MALV	QUI1	10	8	6.10714285714	6.375	43159	0.957983193277
mitochondria	MALV	QUI2	10	10	11	11	43030	1
mitochondria	MALV	QUIN	10	10	11	11	43034	1
mitochondria	MALV	RIC	10	10	1	1.2	43164	0.833333333333
mitochondria	MALV	RSV	10	9	10.0833333333	10.4444444444	43163	0.965425531915
mitochondria	MALV	SILG	10	10	7.76666666667	8.84444444444	43156	0.878140703518
mitochondria	MALV	SILR	10	6	7	7	43163	1
mitochondria	MALV	STI	10	16	9.71904761905	10.4541666667	43163	0.929681717246
mitochondria	MALV	TIL	10	8	9.40476190476	10.8035714286	43163	0.870523415978
mitochondria	MALV	TULP	10	17	2.16176470588	2.52941176471	43164	0.854651162791
mitochondria	OCO	QUI1	10	8	32.4738095238	33.8194444444	43150	0.960211205632
mitochondria	OCO	QUI2	10	10	37.3666666667	38.4444444444	43021	0.971965317919
mitochondria	OCO	QUIN	10	10	37.3666666667	38.4444444444	43025	0.971965317919
mitochondria	OCO	RIC	10	10	33.3666666667	34.6444444444	43153	0.963117382938
mitochondria	OCO	RSV	10	9	35.7833333333	37.2222222222	43153	0.961343283582
mitochondria	OCO	SILG	10	10	36.1333333333	38.2888888889	43146	0.943702843877
mitochondria	OCO	SILR	10	6	37.3666666667	38.4444444444	43152	0.971965317919
mitochondria	OCO	STI	10	16	36.0857142857	37.8986111111	43153	0.952164557691
mitochondria	OCO	TIL	10	8	35.7714285714	38.248015873	43153	0.935249260777
mitochondria	OCO	TULP	10	17	34.2931372549	35.7385620915	43153	0.959555596196
mitochondria	QUI1	QUI2	8	10	7.10714285714	7.375	43029	0.963680387409
mitochondria	QUI1	QUIN	8	10	7.10714285714	7.375	43030	0.963680387409
mitochondria	QUI1	RIC	8	10	5.10714285714	5.575	43159	0.916079436259
mitochondria	QUI1	RSV	8	9	6.19047619048	6.81944444444	43159	0.907768402677
mitochondria	QUI1	SILG	8	10	4.98492063492	6.33055555556	43152	0.787438099417
mitochondria	QUI1	SILR	8	6	9.10714285714	9.375	43158	0.971428571429
mitochondria	QUI1	STI	8	16	5.82619047619	6.82916666667	43159	0.853133443737
mitochondria	QUI1	TIL	8	8	5.5119047619	7.17857142857	43159	0.767827529022
mitochondria	QUI1	TULP	8	17	4.26890756303	4.90441176471	43159	0.870421931891
mitochondria	QUI2	QUIN	10	10	0	0	43030	nan
mitochondria	QUI2	RIC	10	10	10	10.2	43030	0.980392156863
mitochondria	QUI2	RSV	10	9	4.86111111111	5.22222222222	43030	0.93085106383
mitochondria	QUI2	SILG	10	10	10.7666666667	11.8444444444	43023	0.909005628518
mitochondria	QUI2	SILR	10	6	14	14	43029	1
mitochondria	QUI2	STI	10	16	4.71904761905	5.45416666667	43030	0.865218814799
mitochondria	QUI2	TIL	10	8	4.40476190476	5.80357142857	43030	0.758974358974
mitochondria	QUI2	TULP	10	17	9.16176470588	9.52941176471	43030	0.961419753086
mitochondria	QUIN	RIC	10	10	10	10.2	43034	0.980392156863
mitochondria	QUIN	RSV	10	9	4.86111111111	5.22222222222	43034	0.93085106383
mitochondria	QUIN	SILG	10	10	10.7666666667	11.8444444444	43027	0.909005628518
mitochondria	QUIN	SILR	10	6	14	14	43033	1
mitochondria	QUIN	STI	10	16	4.71904761905	5.45416666667	43034	0.865218814799
mitochondria	QUIN	TIL	10	8	4.40476190476	5.80357142857	43034	0.758974358974
mitochondria	QUIN	TULP	10	17	9.16176470588	9.52941176471	43034	0.961419753086
mitochondria	RIC	RSV	10	9	9.08333333333	9.64444444444	43163	0.941820276498
mitochondria	RIC	SILG	10	10	6.76666666667	8.04444444444	43156	0.841160220994
mitochondria	RIC	SILR	10	6	6	6.2	43163	0.967741935484
mitochondria	RIC	STI	10	16	8.71904761905	9.65416666667	43163	0.903138294593
mitochondria	RIC	TIL	10	8	8.40476190476	10.0035714286	43163	0.840176127573
mitochondria	RIC	TULP	10	17	1.16176470588	1.72941176471	43164	0.671768707483
mitochondria	RSV	SILG	9	10	9.85	11.2888888889	43156	0.872539370079
mitochondria	RSV	SILR	9	6	11.0833333333	11.4444444444	43162	0.968446601942
mitochondria	RSV	STI	9	16	1.80238095238	2.89861111111	43163	0.621808474228
mitochondria	RSV	TIL	9	8	1.4880952381	3.24801587302	43163	0.458155161881
mitochondria	RSV	TULP	9	17	8.16666666667	8.8954248366	43163	0.918074944893
mitochondria	SILG	SILR	10	6	8.76666666667	9.84444444444	43155	0.890519187359
mitochondria	SILG	STI	10	16	9.48571428571	11.2986111111	43156	0.839546931249
mitochondria	SILG	TIL	10	8	9.17142857143	11.648015873	43156	0.787381187613
mitochondria	SILG	TULP	10	17	5.92843137255	7.37385620915	43156	0.803979790817
mitochondria	SILR	STI	6	16	10.719047619	11.4541666667	43162	0.93582081796
mitochondria	SILR	TIL	6	8	10.4047619048	11.8035714286	43162	0.881492687847
mitochondria	SILR	TULP	6	17	5.16176470588	5.52941176471	43163	0.933510638298
mitochondria	STI	TIL	16	8	0.906994047619	3.04092261905	43163	0.298262784438
mitochondria	STI	TULP	16	17	7.88081232493	8.98357843137	43163	0.877246454198
mitochondria	TIL	TULP	8	17	7.56652661064	9.33298319328	43163	0.810729694241
