sample_id	organelle	pc1	pc2	species	popcode	population_name	naming_profile	plot_group
QUI2_LP_337_Du-638	cpDNA	-2.93081244	-6.89255433	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUI2_LP_338_Du-639	cpDNA	-2.93025083	-6.89290327	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUI2_LP_339_Du-640	cpDNA	-2.92029418	-6.83019002	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUI2_LP_340_Du-641	cpDNA	-2.92484227	-6.85737796	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUIN_LP_069_Du-155	cpDNA	-2.94202744	-6.91885211	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_070_Du-156	cpDNA	-2.93696086	-6.91766596	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_071_Du-157	cpDNA	-2.94202744	-6.91885211	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_072_Du-158	cpDNA	-2.94189156	-6.91876275	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_073_Du-159	cpDNA	-2.94216470	-6.91877861	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_074_Du-160	cpDNA	-2.94204447	-6.91884491	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_075_Du-161	cpDNA	-2.93308583	-6.90718049	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_076_Du-162	cpDNA	-2.93308583	-6.90718049	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_077_Du-163	cpDNA	-2.93308583	-6.90718049	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_318_Du-164	cpDNA	-2.94241139	-6.91977320	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
RIC_LP_192_Du-521	cpDNA	-4.13670129	5.04146750	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_193_Du-522	cpDNA	-4.13670129	5.04146750	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_194_Du-523	cpDNA	-4.13670129	5.04146750	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_195_Du-524	cpDNA	-4.13670129	5.04146750	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_196_Du-525	cpDNA	-4.13670129	5.04146750	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_197_Du-526	cpDNA	-2.01306451	-1.33323251	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_198_Du-527	cpDNA	-4.13670129	5.04146750	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_199_Du-528	cpDNA	-4.13670129	5.04146750	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_200_Du-529	cpDNA	-4.13670129	5.04146750	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_201_Du-530	cpDNA	-4.13670129	5.04146750	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RSV_LP_049_Du-85	cpDNA	-2.80154464	-6.65676210	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_050_Du-87	cpDNA	-2.77616900	-6.62656775	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_051_Du-88	cpDNA	-2.75897895	-6.56029825	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_052_Du-89	cpDNA	-2.80154464	-6.65676210	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_053_Du-90	cpDNA	-2.78158888	-6.65929302	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_055_Du-92	cpDNA	-2.80154464	-6.65676210	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_057_Du-94	cpDNA	-2.80101123	-6.65726137	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_315_Du-95	cpDNA	-2.80578823	-6.67770382	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_316_Du-96	cpDNA	-2.79996569	-6.65088515	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
SILG_LP_149_Du-343	cpDNA	-2.30129101	-1.32296429	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_150_Du-344	cpDNA	-2.35580090	-1.42370122	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_151_Du-345	cpDNA	-2.33373201	-1.37233406	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_152_Du-346	cpDNA	-2.35607806	-1.42248507	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_153_Du-347	cpDNA	-2.35650379	-1.42478189	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_154_Du-348	cpDNA	-2.35579037	-1.42368503	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_155_Du-349	cpDNA	-2.33212879	-1.37082437	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_156_Du-350	cpDNA	-2.35660203	-1.42328349	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_157_Du-351	cpDNA	-2.35937750	-1.42099933	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_158_Du-352	cpDNA	-2.33701224	-1.37803427	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILR_LP_346_Du-729	cpDNA	-3.35821067	2.36746819	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_347_Du-730	cpDNA	-3.35821067	2.36746819	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_348_Du-731	cpDNA	-3.35821067	2.36746819	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_349_Du-732	cpDNA	-3.35821067	2.36746819	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_351_Du-734	cpDNA	-3.34308127	2.34111371	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_353_Du-736	cpDNA	-3.32063150	2.29829837	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
STI_LP_027_Du-45	cpDNA	-2.89495243	-6.67599938	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_028_Du-46	cpDNA	-2.87362778	-6.73246586	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_029_Du-47	cpDNA	-2.87976579	-6.71276617	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_030_Du-48	cpDNA	-2.87904293	-6.71492976	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_031_Du-49	cpDNA	-2.89434072	-6.75342182	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_032_Du-50	cpDNA	-2.87362778	-6.73246586	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_033_Du-51	cpDNA	-2.87904293	-6.71492976	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_034_Du-52	cpDNA	-2.87362778	-6.73246586	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_035_Du-53	cpDNA	-2.88834582	-6.77288326	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_036_Du-54	cpDNA	-2.87850953	-6.71542903	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_037_Du-55	cpDNA	-2.88469169	-6.76313422	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_038_Du-56	cpDNA	-2.87762814	-6.74433837	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_039_Du-57	cpDNA	-2.87362778	-6.73246586	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_040_Du-58	cpDNA	-2.89441317	-6.67666340	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_041_Du-60	cpDNA	-2.87362778	-6.73246586	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_042_Du-61	cpDNA	-2.88961835	-6.68099209	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
TIL_LP_123_Du-263	cpDNA	-2.88110913	-6.69200931	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_124_Du-264	cpDNA	-2.89300953	-6.66449319	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_125_Du-265	cpDNA	-2.83585293	-6.53640362	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_126_Du-266	cpDNA	-2.83464167	-6.55137884	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_127_Du-267	cpDNA	-2.72794294	-6.24844058	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_128_Du-268	cpDNA	-2.88572118	-6.63739302	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_129_Du-269	cpDNA	-2.88468045	-6.71026095	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_130_Du-271	cpDNA	-2.88592864	-6.65966068	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_131_Du-272	cpDNA	-2.89709564	-6.68991785	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TULP_LP_115_Du-242	cpDNA	-4.05479284	4.82951372	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_116_Du-243	cpDNA	-3.98184959	4.86574703	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_117_Du-244	cpDNA	-4.03402558	4.83572441	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_118_Du-245	cpDNA	-4.03945294	4.85244069	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_119_Du-246	cpDNA	-4.03945294	4.85244069	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_120_Du-248	cpDNA	-4.05479284	4.82951372	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_121_Du-249	cpDNA	-4.03945294	4.85244069	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_122_Du-250	cpDNA	-3.98184959	4.86574703	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_140_Du-302	cpDNA	-4.03673867	4.84407401	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_141_Du-303	cpDNA	-4.07193390	4.79641391	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_142_Du-304	cpDNA	-4.04134254	4.72043934	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_143_Du-305	cpDNA	-4.02469194	4.80686781	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_144_Du-306	cpDNA	-4.02469194	4.80686781	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_145_Du-307	cpDNA	-4.04364702	4.82750736	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_146_Du-308	cpDNA	-4.03392181	4.83577612	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_147_Du-309	cpDNA	-4.05721586	4.83683131	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_148_Du-310	cpDNA	-4.05711209	4.83688302	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
