sample_id	batch	species	popcode	organelle	reference_length	input_read_records	mapped_reads	mean_depth	total_depth	bases_ge_1x	breadth_ge_1x	bases_ge_5x	breadth_ge_5x	bases_ge_10x	breadth_ge_10x	bam_path	idxstats_path	depth_path
ABAB_MAD_LP_323_Du-594	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. abramsii	ABAB_MAD	mitochondria	243359	2471082	38600	15.974412	3887517	242995	0.998504	236226	0.970689	189509	0.778722	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/ABAB_MAD_LP_323_Du-594.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_323_Du-594.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_323_Du-594.depth.tsv
ABAB_MAD_LP_324_Du-595	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. abramsii	ABAB_MAD	chloroplast	150274	7258446	1451639	837.131899	125799159	150273	0.999993	150251	0.999847	150235	0.999740	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/ABAB_MAD_LP_324_Du-595.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_324_Du-595.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_324_Du-595.depth.tsv
ABAB_MAD_LP_324_Du-595	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. abramsii	ABAB_MAD	mitochondria	243359	7258446	154906	58.281325	14183285	243110	0.998977	243049	0.998726	243021	0.998611	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/ABAB_MAD_LP_324_Du-595.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_324_Du-595.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_324_Du-595.depth.tsv
ABAB_MAD_LP_325_Du-596	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. abramsii	ABAB_MAD	chloroplast	150274	9416018	2059524	1382.819576	207801829	150269	0.999967	150255	0.999874	150247	0.999820	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/ABAB_MAD_LP_325_Du-596.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_325_Du-596.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_325_Du-596.depth.tsv
ABAB_MAD_LP_325_Du-596	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. abramsii	ABAB_MAD	mitochondria	243359	9416018	134631	58.607904	14262761	243090	0.998895	243060	0.998771	243000	0.998525	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/ABAB_MAD_LP_325_Du-596.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_325_Du-596.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_325_Du-596.depth.tsv
ABAB_MAD_LP_326_Du-597	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. abramsii	ABAB_MAD	chloroplast	150274	8209486	1124410	737.978167	110898931	150261	0.999913	150245	0.999807	150239	0.999767	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/ABAB_MAD_LP_326_Du-597.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_326_Du-597.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_326_Du-597.depth.tsv
ABAB_MAD_LP_326_Du-597	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. abramsii	ABAB_MAD	mitochondria	243359	8209486	107421	45.656010	11110801	243085	0.998874	243035	0.998669	242968	0.998393	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/ABAB_MAD_LP_326_Du-597.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_326_Du-597.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_326_Du-597.depth.tsv
ABAB_MAD_LP_327_Du-598	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. abramsii	ABAB_MAD	chloroplast	150274	2387304	355989	231.051240	34720994	150256	0.999880	150235	0.999740	150204	0.999534	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/ABAB_MAD_LP_327_Du-598.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_327_Du-598.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_327_Du-598.depth.tsv
ABAB_MAD_LP_327_Du-598	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. abramsii	ABAB_MAD	mitochondria	243359	2387304	30396	12.706130	3092151	242316	0.995714	226849	0.932158	152907	0.628319	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/ABAB_MAD_LP_327_Du-598.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_327_Du-598.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABAB_MAD_LP_327_Du-598.depth.tsv
ABBE_BERN_LP_311_Du-780	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. bettinae	ABBE_BERN	chloroplast	150274	10549336	1481699	1080.535335	162376367	150274	1.000000	150262	0.999920	150255	0.999874	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/ABBE_BERN_LP_311_Du-780.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABBE_BERN_LP_311_Du-780.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/ABBE_BERN_LP_311_Du-780.depth.tsv
