sample_id	batch	species	popcode	track_id	organelle	purpose	record	region_count	region_bp	total_depth	mean_depth	bases_ge_1x	breadth_ge_1x	bases_ge_5x	breadth_ge_5x	bases_ge_10x	breadth_ge_10x	bed_path	depth_path
CY_BGL_LP_210_Du-577	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	31301526	608.127254	51472	1.000000	51469	0.999942	51460	0.999767	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_ir_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_210_Du-577.depth.tsv
CY_BGL_LP_210_Du-577	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	15246769	592.429632	25736	1.000000	25734	0.999922	25726	0.999611	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_210_Du-577.depth.tsv
CY_BGL_LP_210_Du-577	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	86012050	690.649039	124531	0.999944	124520	0.999855	124492	0.999631	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_population_sites.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_210_Du-577.depth.tsv
CY_BGL_LP_210_Du-577	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	32287851	132.675804	229605	0.943483	228889	0.940541	228820	0.940257	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_210_Du-577.depth.tsv
CY_BGL_LP_210_Du-577	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	10391173	231.274716	44930	1.000000	44922	0.999822	44918	0.999733	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_210_Du-577.depth.tsv
CY_BGL_LP_212_Du-579	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	228225387	1518.728370	150266	0.999947	150261	0.999913	150256	0.999880	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_full_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_212_Du-579.depth.tsv
CY_BGL_LP_212_Du-579	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	76643826	1489.039206	51472	1.000000	51472	1.000000	51468	0.999922	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_ir_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_212_Du-579.depth.tsv
CY_BGL_LP_212_Du-579	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	37352612	1451.375971	25736	1.000000	25736	1.000000	25733	0.999883	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_212_Du-579.depth.tsv
CY_BGL_LP_212_Du-579	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	190872775	1532.646863	124530	0.999936	124525	0.999896	124523	0.999880	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_population_sites.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_212_Du-579.depth.tsv
CY_BGL_LP_212_Du-579	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	9474054	38.930362	229905	0.944715	228998	0.940988	228836	0.940323	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_212_Du-579.depth.tsv
CY_BGL_LP_212_Du-579	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	3008801	66.966414	44927	0.999933	44919	0.999755	44917	0.999711	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_212_Du-579.depth.tsv
CY_BOU_LP_288_Du-737	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	29207270	194.360102	150271	0.999980	150260	0.999907	150235	0.999740	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_full_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_288_Du-737.depth.tsv
CY_BOU_LP_288_Du-737	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	11890193	231.003128	51470	0.999961	51460	0.999767	51440	0.999378	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_ir_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_288_Du-737.depth.tsv
CY_BOU_LP_288_Du-737	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	5800118	225.369832	25734	0.999922	25726	0.999611	25714	0.999145	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_288_Du-737.depth.tsv
CY_BOU_LP_288_Du-737	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	23407152	187.951886	124537	0.999992	124534	0.999968	124521	0.999863	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_population_sites.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_288_Du-737.depth.tsv
CY_BOU_LP_288_Du-737	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	3113544	12.794037	229738	0.944029	215389	0.885067	149091	0.612638	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_288_Du-737.depth.tsv
CY_BOU_LP_288_Du-737	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	979829	21.807901	44927	0.999933	44763	0.996283	42965	0.956265	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_288_Du-737.depth.tsv
CY_BOU_LP_290_Du-739	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	274505720	1826.701359	150274	1.000000	150274	1.000000	150270	0.999973	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_full_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_290_Du-739.depth.tsv
CY_BOU_LP_290_Du-739	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	100480267	1952.134500	51472	1.000000	51472	1.000000	51469	0.999942	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_ir_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_290_Du-739.depth.tsv
CY_BOU_LP_290_Du-739	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	48969234	1902.752331	25736	1.000000	25736	1.000000	25734	0.999922	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_290_Du-739.depth.tsv
CY_BOU_LP_290_Du-739	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	225536486	1810.985290	124538	1.000000	124538	1.000000	124536	0.999984	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_population_sites.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_290_Du-739.depth.tsv
CY_BOU_LP_290_Du-739	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	19194303	78.872378	232942	0.957195	230066	0.945377	229979	0.945019	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_290_Du-739.depth.tsv
CY_BOU_LP_290_Du-739	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	6216572	138.361273	44930	1.000000	44927	0.999933	44927	0.999933	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_290_Du-739.depth.tsv
CY_BOU_LP_291_Du-740	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	95665928	636.609979	150273	0.999993	150269	0.999967	150263	0.999927	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_full_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_291_Du-740.depth.tsv
CY_BOU_LP_291_Du-740	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	32994904	641.026267	51471	0.999981	51468	0.999922	51462	0.999806	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_ir_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_291_Du-740.depth.tsv
CY_BOU_LP_291_Du-740	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	16176282	628.546860	25736	1.000000	25733	0.999883	25729	0.999728	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_291_Du-740.depth.tsv
CY_BOU_LP_291_Du-740	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	79489646	638.276237	124537	0.999992	124536	0.999984	124534	0.999968	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_population_sites.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_291_Du-740.depth.tsv
CY_BOU_LP_291_Du-740	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	12901630	53.014805	230521	0.947247	230132	0.945648	229891	0.944658	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_291_Du-740.depth.tsv
CY_BOU_LP_291_Du-740	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	4192519	93.312241	44928	0.999955	44927	0.999933	44926	0.999911	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_291_Du-740.depth.tsv
CY_BOU_LP_292_Du-741	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	215100605	1431.389362	150273	0.999993	150270	0.999973	150268	0.999960	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_full_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_292_Du-741.depth.tsv
CY_BOU_LP_292_Du-741	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	70796536	1375.437830	51471	0.999981	51468	0.999922	51467	0.999903	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_ir_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_292_Du-741.depth.tsv
CY_BOU_LP_292_Du-741	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	34825491	1353.181963	25736	1.000000	25733	0.999883	25732	0.999845	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_292_Du-741.depth.tsv
CY_BOU_LP_292_Du-741	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	180275114	1447.551061	124537	0.999992	124537	0.999992	124536	0.999984	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_population_sites.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_292_Du-741.depth.tsv
CY_BOU_LP_292_Du-741	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	12301703	50.549612	230825	0.948496	230098	0.945508	230003	0.945118	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_292_Du-741.depth.tsv
CY_BOU_LP_292_Du-741	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	4015700	89.376808	44928	0.999955	44927	0.999933	44927	0.999933	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_292_Du-741.depth.tsv
CY_BOU_LP_354_Du-742	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	299348240	1992.016184	150274	1.000000	150273	0.999993	150272	0.999987	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_full_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_354_Du-742.depth.tsv
CY_BOU_LP_354_Du-742	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	102806827	1997.334998	51472	1.000000	51471	0.999981	51470	0.999961	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_ir_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_354_Du-742.depth.tsv
CY_BOU_LP_354_Du-742	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	50472714	1961.171666	25736	1.000000	25736	1.000000	25735	0.999961	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_354_Du-742.depth.tsv
CY_BOU_LP_354_Du-742	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	248875526	1998.390258	124538	1.000000	124537	0.999992	124537	0.999992	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_population_sites.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_354_Du-742.depth.tsv
CY_BOU_LP_354_Du-742	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	21604085	88.774547	230635	0.947715	230057	0.945340	229930	0.944818	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_354_Du-742.depth.tsv
CY_BOU_LP_354_Du-742	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BOU	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	6981571	155.387736	44930	1.000000	44928	0.999955	44927	0.999933	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BOU_LP_354_Du-742.depth.tsv
CY_CAS_LP_328_Du-610	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	177085957	1178.420465	150271	0.999980	150263	0.999927	150247	0.999820	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_full_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_328_Du-610.depth.tsv
CY_CAS_LP_328_Du-610	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	56810639	1103.719284	51472	1.000000	51469	0.999942	51467	0.999903	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_ir_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_328_Du-610.depth.tsv
CY_CAS_LP_328_Du-610	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	28006305	1088.215146	25736	1.000000	25734	0.999922	25732	0.999845	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_328_Du-610.depth.tsv
CY_CAS_LP_328_Du-610	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	149079652	1197.061556	124535	0.999976	124529	0.999928	124515	0.999815	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_population_sites.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_328_Du-610.depth.tsv
CY_CAS_LP_328_Du-610	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	19927580	81.885527	230537	0.947312	229586	0.943405	229500	0.943051	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_328_Du-610.depth.tsv
CY_CAS_LP_328_Du-610	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	6388151	142.180080	44924	0.999866	44914	0.999644	44913	0.999622	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_328_Du-610.depth.tsv
CY_CAS_LP_329_Du-611	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	365369881	2431.357926	150274	1.000000	150228	0.999694	150138	0.999095	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_full_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_329_Du-611.depth.tsv
CY_CAS_LP_329_Du-611	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	118521279	2302.635977	51472	1.000000	51472	1.000000	51470	0.999961	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_ir_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_329_Du-611.depth.tsv
CY_CAS_LP_329_Du-611	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	58520609	2273.881295	25736	1.000000	25736	1.000000	25735	0.999961	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_329_Du-611.depth.tsv
CY_CAS_LP_329_Du-611	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	306849272	2463.900753	124538	1.000000	124492	0.999631	124403	0.998916	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_population_sites.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_329_Du-611.depth.tsv
CY_CAS_LP_329_Du-611	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	18766774	77.115595	230602	0.947580	230103	0.945529	230034	0.945246	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_329_Du-611.depth.tsv
CY_CAS_LP_329_Du-611	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	6013970	133.851992	44929	0.999978	44927	0.999933	44927	0.999933	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_329_Du-611.depth.tsv
CY_CAS_LP_330_Du-607	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	57954660	385.659928	150229	0.999701	150154	0.999201	150083	0.998729	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_full_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_330_Du-607.depth.tsv
CY_CAS_LP_330_Du-607	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	21219796	412.259015	51470	0.999961	51465	0.999864	51457	0.999709	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_ir_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_330_Du-607.depth.tsv
CY_CAS_LP_330_Du-607	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	10448504	405.987877	25735	0.999961	25730	0.999767	25723	0.999495	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_330_Du-607.depth.tsv
CY_CAS_LP_330_Du-607	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	47506156	381.459121	124494	0.999647	124424	0.999085	124360	0.998571	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_population_sites.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_330_Du-607.depth.tsv
CY_CAS_LP_330_Du-607	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	4196534	17.244211	230079	0.945430	225997	0.928657	193607	0.795561	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_330_Du-607.depth.tsv
CY_CAS_LP_330_Du-607	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	1331710	29.639662	44927	0.999933	44927	0.999933	44813	0.997396	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_330_Du-607.depth.tsv
CY_CAS_LP_331_Du-608	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_CAS	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	91278638	607.414709	150274	1.000000	150263	0.999927	150112	0.998922	dudleya_organelle_alignment_pipeline/results/05_analysis_masks/cpdna_full_coverage_regions.bed	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_CAS_LP_331_Du-608.depth.tsv
