sample_id	popcode	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
ABAB_MAD_LP_223_Du-590	ABAB_MAD	18.9941441903	6.65146356401	68.1061223772	-3.5750135324	-1.02275635221	-2.43290452078	-0.0869275093081	0.749060105928	-0.0163069012993	1.24251506387
ABAB_MAD_LP_322_Du-593	ABAB_MAD	19.1320288545	6.75521280194	69.4515343555	-3.70927265891	-0.731661091368	-1.36527866327	-0.85930639982	-0.197553935345	-0.154763454588	1.04271144665
ABAB_MAD_LP_323_Du-594	ABAB_MAD	19.038271212	6.81351862114	69.1115438311	-3.59616187274	-0.964518731311	-2.48930567595	-0.244598326316	0.909129389803	0.152157533643	0.62135139687
ABAB_MAD_LP_324_Du-595	ABAB_MAD	19.0031091715	6.77370969551	68.8542982393	-3.57379360603	-1.10051426998	-2.41599317177	-0.158519360249	0.826871994344	0.160681389791	0.632160717634
ABAB_MAD_LP_325_Du-596	ABAB_MAD	18.3587929035	6.37362778773	64.200758374	-3.23199765019	-0.817764434038	-1.84238468725	0.0953848495885	0.614845206324	0.0849618670434	-0.027106256441
ABAB_MAD_LP_326_Du-597	ABAB_MAD	19.2701990673	6.6790669208	69.8121240482	-3.90350534369	-1.3247945311	-2.55081772638	-0.21968796599	0.809806313887	-0.0220614224278	1.4056449697
ABAB_MAD_LP_327_Du-598	ABAB_MAD	19.2593393807	6.66676953185	69.5204422696	-3.8777121452	-1.31241756319	-2.5210819111	-0.176046970085	0.811227050674	-0.0247902651722	1.42148132905
ABBE_BERN_LP_311_Du-780	ABBE_BERN	47.2873406177	-14.898235726	-2.79155444452	48.6430520131	-1.58915081827	-1.81199858649	-1.18052771615	-0.363379388948	-0.264525082761	-0.307553609478
ABBE_BERN_LP_312_Du-781	ABBE_BERN	48.0478622068	-15.40710106	-3.08113949464	56.2930455889	-1.91267441965	-2.4701376148	-1.55602320135	-0.612075827657	0.195937288751	-0.848079911933
ABBE_BERN_LP_313_Du-782	ABBE_BERN	48.0979849361	-15.5078931127	-3.20249773041	55.4304733215	-1.83010458242	-2.38702295368	-1.706205088	-0.469163727876	0.175915811223	-0.627779774925
ABBE_BERN_LP_314_Du-783	ABBE_BERN	46.8541125257	-14.7825899295	-3.08406686249	52.0997343227	-1.74645910188	-2.15880125853	-1.4185509417	-0.411431375258	0.212943436789	-0.509586746125
ABMU_HOR_LP_306_Du-775	ABMU_HOR	19.0124206633	6.94272306391	70.5333236364	-3.74768899544	-0.822704464803	-0.598649473309	-1.46563213478	-0.410849894419	0.0215539459207	-1.41231702942
ABMU_HOR_LP_308_Du-777	ABMU_HOR	18.9119408734	6.8657152426	69.6834735986	-3.65130876748	-0.812518565724	-0.566039870974	-1.42118494265	-0.40237115356	0.0240952142375	-1.33762238473
ABMU_HOR_LP_358_Du-770	ABMU_HOR	18.7505838954	6.78868907661	65.7693022145	-3.25483541761	-0.573086447467	-0.421316598366	-0.8336087154	-0.251320445183	-0.0427207796522	-0.677373651637
ABMU_HOR_LP_359_Du-771	ABMU_HOR	19.0496054623	6.96915526068	70.8142239436	-3.78058470511	-0.845817541884	-0.623270090993	-1.46732447495	-0.400402437042	0.0248903454233	-1.387182144
ABMU_HOR_LP_360_Du-772	ABMU_HOR	19.1980885744	7.00212695531	71.2169520379	-3.81455803833	-0.854835573412	-0.624326852116	-1.46438696165	-0.407487564477	0.0233996818544	-1.55651170664
ABMU_HOR_LP_361_Du-773	ABMU_HOR	19.1002105965	6.98572252592	71.1077492993	-3.81009557718	-0.854610028794	-0.635048520609	-1.48684154189	-0.405263278659	0.0257737456744	-1.41695801141
BAI_LP_105_Du-222	BAI	-9.35049298513	-0.341670367432	-1.63741777275	0.232297503818	3.06029346366	21.7164842391	-17.5312979385	30.3072721012	-1.6721561758	-0.0390661250424
BAI_LP_106_Du-223	BAI	-9.30979463181	-0.419374225223	-1.83019314312	0.746817381707	2.8303484044	22.1173273646	-17.8329542486	30.8771518719	-0.853656680112	-0.0555115254822
BAI_LP_108_Du-225	BAI	-9.31081977648	-0.357357029972	-1.79950621941	0.238016491103	2.89357637286	21.2210511247	-17.3975382459	30.3190403634	-1.59351760752	-0.0143827355651
