organelle	population_1	population_2	n_population_1	n_population_2	numerator	denominator	callable_sites_with_at_least_two_calls_per_population	hudson_fst
mitochondria	DOV	DUD	7	8	5	5.375	43181	0.93023255814
mitochondria	DOV	KIRN	7	9	6	6	43181	1
mitochondria	DOV	KIRT	7	10	6	6	43181	1
mitochondria	DOV	MALV	7	10	7	7	43181	1
mitochondria	DOV	OCO	7	10	35.3666666667	36.4444444444	43171	0.970426829268
mitochondria	DOV	QUI1	7	8	5.10714285714	5.375	43174	0.950166112957
mitochondria	DOV	QUI2	7	10	10	10	43033	1
mitochondria	DOV	QUIN	7	9	10	10	43036	1
mitochondria	DOV	RIC	7	9	6	6	43181	1
mitochondria	DOV	RSV	7	8	9.03571428571	9.375	43167	0.96380952381
mitochondria	DOV	SILG	7	9	0.825396825397	1.94444444444	43173	0.424489795918
mitochondria	DOV	SILR	7	6	8	8	43180	1
mitochondria	DOV	STI	7	16	8.71904761905	9.45416666667	43166	0.922243908582
mitochondria	DOV	TIL	7	8	8.40476190476	9.80357142857	43166	0.857316332726
mitochondria	DOV	TULP	7	17	5.16176470588	5.52941176471	43181	0.933510638298
mitochondria	DUD	KIRN	8	9	0.75	1.125	43182	0.666666666667
mitochondria	DUD	KIRT	8	10	0.75	1.125	43182	0.666666666667
mitochondria	DUD	MALV	8	10	1.75	2.125	43182	0.823529411765
mitochondria	DUD	OCO	8	10	33.6166666667	35.0694444444	43171	0.958574257426
mitochondria	DUD	QUI1	8	8	4.10714285714	4.75	43174	0.864661654135
mitochondria	DUD	QUI2	8	10	9	9.375	43033	0.96
mitochondria	DUD	QUIN	8	9	9	9.375	43036	0.96
mitochondria	DUD	RIC	8	9	0.75	1.125	43182	0.666666666667
mitochondria	DUD	RSV	8	8	8.03571428571	8.75	43167	0.918367346939
mitochondria	DUD	SILG	8	9	5.8253968254	7.31944444444	43173	0.795879642179
mitochondria	DUD	SILR	8	6	5	5.375	43181	0.93023255814
mitochondria	DUD	STI	8	16	7.71904761905	8.82916666667	43166	0.874266837457
mitochondria	DUD	TIL	8	8	7.40476190476	9.17857142857	43166	0.806744487678
mitochondria	DUD	TULP	8	17	0.161764705882	0.904411764706	43182	0.178861788618
mitochondria	KIRN	KIRT	9	10	0	0	43182	nan
mitochondria	KIRN	MALV	9	10	1	1	43182	1
mitochondria	KIRN	OCO	9	10	33.3666666667	34.4444444444	43171	0.968709677419
mitochondria	KIRN	QUI1	9	8	5.10714285714	5.375	43174	0.950166112957
mitochondria	KIRN	QUI2	9	10	10	10	43033	1
mitochondria	KIRN	QUIN	9	9	10	10	43036	1
mitochondria	KIRN	RIC	9	9	0	0	43182	nan
mitochondria	KIRN	RSV	9	8	9.03571428571	9.375	43167	0.96380952381
mitochondria	KIRN	SILG	9	9	6.8253968254	7.94444444444	43173	0.859140859141
mitochondria	KIRN	SILR	9	6	6	6	43181	1
mitochondria	KIRN	STI	9	16	8.71904761905	9.45416666667	43166	0.922243908582
mitochondria	KIRN	TIL	9	8	8.40476190476	9.80357142857	43166	0.857316332726
mitochondria	KIRN	TULP	9	17	1.16176470588	1.52941176471	43182	0.759615384615
mitochondria	KIRT	MALV	10	10	1	1	43182	1
mitochondria	KIRT	OCO	10	10	33.3666666667	34.4444444444	43171	0.968709677419
mitochondria	KIRT	QUI1	10	8	5.10714285714	5.375	43174	0.950166112957
mitochondria	KIRT	QUI2	10	10	10	10	43033	1
mitochondria	KIRT	QUIN	10	9	10	10	43036	1
mitochondria	KIRT	RIC	10	9	0	0	43182	nan
mitochondria	KIRT	RSV	10	8	9.03571428571	9.375	43167	0.96380952381
mitochondria	KIRT	SILG	10	9	6.8253968254	7.94444444444	43173	0.859140859141
mitochondria	KIRT	SILR	10	6	6	6	43181	1
mitochondria	KIRT	STI	10	16	8.71904761905	9.45416666667	43166	0.922243908582
mitochondria	KIRT	TIL	10	8	8.40476190476	9.80357142857	43166	0.857316332726
mitochondria	KIRT	TULP	10	17	1.16176470588	1.52941176471	43182	0.759615384615
mitochondria	MALV	OCO	10	10	34.3666666667	35.4444444444	43171	0.969592476489
mitochondria	MALV	QUI1	10	8	6.10714285714	6.375	43174	0.957983193277
mitochondria	MALV	QUI2	10	10	11	11	43033	1
mitochondria	MALV	QUIN	10	9	11	11	43036	1
mitochondria	MALV	RIC	10	9	1	1	43182	1
mitochondria	MALV	RSV	10	8	10.0357142857	10.375	43167	0.967297762478
mitochondria	MALV	SILG	10	9	7.8253968254	8.94444444444	43173	0.874889086069
mitochondria	MALV	SILR	10	6	7	7	43181	1
mitochondria	MALV	STI	10	16	9.71904761905	10.4541666667	43166	0.929681717246
mitochondria	MALV	TIL	10	8	9.40476190476	10.8035714286	43166	0.870523415978
mitochondria	MALV	TULP	10	17	2.16176470588	2.52941176471	43182	0.854651162791
mitochondria	OCO	QUI1	10	8	32.4738095238	33.8194444444	43165	0.960211205632
mitochondria	OCO	QUI2	10	10	37.3666666667	38.4444444444	43024	0.971965317919
mitochondria	OCO	QUIN	10	9	37.3666666667	38.4444444444	43027	0.971965317919
mitochondria	OCO	RIC	10	9	33.3666666667	34.4444444444	43171	0.968709677419
mitochondria	OCO	RSV	10	8	35.9023809524	37.3194444444	43157	0.962028815992
mitochondria	OCO	SILG	10	9	36.1920634921	38.3888888889	43163	0.942774446971
mitochondria	OCO	SILR	10	6	37.3666666667	38.4444444444	43170	0.971965317919
mitochondria	OCO	STI	10	16	36.0857142857	37.8986111111	43156	0.952164557691
mitochondria	OCO	TIL	10	8	35.7714285714	38.248015873	43156	0.935249260777
mitochondria	OCO	TULP	10	17	34.2931372549	35.7385620915	43171	0.959555596196
mitochondria	QUI1	QUI2	8	10	7.10714285714	7.375	43029	0.963680387409
mitochondria	QUI1	QUIN	8	9	7.10714285714	7.375	43029	0.963680387409
mitochondria	QUI1	RIC	8	9	5.10714285714	5.375	43174	0.950166112957
mitochondria	QUI1	RSV	8	8	6.14285714286	6.75	43160	0.910052910053
mitochondria	QUI1	SILG	8	9	4.93253968254	6.31944444444	43166	0.780533751962
mitochondria	QUI1	SILR	8	6	9.10714285714	9.375	43173	0.971428571429
mitochondria	QUI1	STI	8	16	5.82619047619	6.82916666667	43159	0.853133443737
mitochondria	QUI1	TIL	8	8	5.5119047619	7.17857142857	43159	0.767827529022
mitochondria	QUI1	TULP	8	17	4.26890756303	4.90441176471	43174	0.870421931891
mitochondria	QUI2	QUIN	10	9	0	0	43033	nan
mitochondria	QUI2	RIC	10	9	10	10	43033	1
mitochondria	QUI2	RSV	10	8	4.78571428571	5.125	43033	0.933797909408
mitochondria	QUI2	SILG	10	9	10.8253968254	11.9444444444	43025	0.906312292359
mitochondria	QUI2	SILR	10	6	14	14	43032	1
mitochondria	QUI2	STI	10	16	4.71904761905	5.45416666667	43033	0.865218814799
mitochondria	QUI2	TIL	10	8	4.40476190476	5.80357142857	43033	0.758974358974
mitochondria	QUI2	TULP	10	17	9.16176470588	9.52941176471	43033	0.961419753086
mitochondria	QUIN	RIC	9	9	10	10	43036	1
mitochondria	QUIN	RSV	9	8	4.78571428571	5.125	43036	0.933797909408
mitochondria	QUIN	SILG	9	9	10.8253968254	11.9444444444	43028	0.906312292359
mitochondria	QUIN	SILR	9	6	14	14	43035	1
mitochondria	QUIN	STI	9	16	4.71904761905	5.45416666667	43036	0.865218814799
mitochondria	QUIN	TIL	9	8	4.40476190476	5.80357142857	43036	0.758974358974
mitochondria	QUIN	TULP	9	17	9.16176470588	9.52941176471	43036	0.961419753086
mitochondria	RIC	RSV	9	8	9.03571428571	9.375	43167	0.96380952381
mitochondria	RIC	SILG	9	9	6.8253968254	7.94444444444	43173	0.859140859141
mitochondria	RIC	SILR	9	6	6	6	43181	1
mitochondria	RIC	STI	9	16	8.71904761905	9.45416666667	43166	0.922243908582
mitochondria	RIC	TIL	9	8	8.40476190476	9.80357142857	43166	0.857316332726
mitochondria	RIC	TULP	9	17	1.16176470588	1.52941176471	43182	0.759615384615
mitochondria	RSV	SILG	8	9	9.86111111111	11.3194444444	43159	0.871165644172
mitochondria	RSV	SILR	8	6	11.0357142857	11.375	43166	0.970172684458
mitochondria	RSV	STI	8	16	1.75476190476	2.82916666667	43166	0.620239848517
mitochondria	RSV	TIL	8	8	1.44047619048	3.17857142857	43166	0.453183520599
mitochondria	RSV	TULP	8	17	8.13865546218	8.84558823529	43167	0.920080750505
mitochondria	SILG	SILR	9	6	8.8253968254	9.94444444444	43172	0.887470071828
mitochondria	SILG	STI	9	16	9.54444444444	11.3986111111	43158	0.837333983185
mitochondria	SILG	TIL	9	8	9.23015873016	11.748015873	43158	0.785678094916
mitochondria	SILG	TULP	9	17	5.98716153128	7.47385620915	43173	0.801080642139
mitochondria	SILR	STI	6	16	10.719047619	11.4541666667	43165	0.93582081796
mitochondria	SILR	TIL	6	8	10.4047619048	11.8035714286	43165	0.881492687847
mitochondria	SILR	TULP	6	17	5.16176470588	5.52941176471	43181	0.933510638298
mitochondria	STI	TIL	16	8	0.906994047619	3.04092261905	43166	0.298262784438
mitochondria	STI	TULP	16	17	7.88081232493	8.98357843137	43166	0.877246454198
mitochondria	TIL	TULP	8	17	7.56652661064	9.33298319328	43166	0.810729694241
