organelle	population_1	population_2	n_population_1	n_population_2	numerator	denominator	callable_sites_with_at_least_two_calls_per_population	hudson_fst
chloroplast	BAI	MALV	10	10	151.824603175	164.55	106270	0.922665470523
chloroplast	BAI	OCO	10	10	659.005555556	680.202380952	102030	0.968837472508
chloroplast	BAI	QUI1	10	9	158.091269841	169.75	102353	0.93131823176
chloroplast	BAI	QUI2	10	10	161.88015873	173.994444444	102846	0.930375445302
chloroplast	BAI	QUIN	10	10	163.012698413	175.225	106214	0.930305027323
chloroplast	BAI	RIC	10	10	152.091269841	164.55	105833	0.924286051907
chloroplast	BAI	RSV	10	9	159.302380952	172.961111111	105125	0.921030050796
chloroplast	BAI	SILG	10	10	115.891269841	133.161111111	103076	0.870308672512
chloroplast	BAI	SILR	10	6	151.624603175	168.983333333	103608	0.89727548974
chloroplast	BAI	STI	10	16	150.618434343	166.866774892	104618	0.902626867698
chloroplast	BAI	TIL	10	9	151.585714286	173.581746032	103016	0.873281423601
chloroplast	BAI	TULP	10	17	151.002614379	169.302941176	106270	0.891907803431
chloroplast	COM	CROB	9	10	86.1166666667	88.4361111111	103299	0.973772654459
chloroplast	COM	CROS	9	10	80.3833333333	91.8111111111	103426	0.875529468716
chloroplast	COM	CY_ALA	9	3	156.916666667	158.111111111	102003	0.992445537597
chloroplast	COM	CY_BAL	9	3	577.916666667	580.611111111	101807	0.995359295761
chloroplast	COM	CY_BGL	9	2	557.916666667	581.111111111	102595	0.960086042065
chloroplast	COM	CY_BOU	9	5	170.916666667	172.111111111	103315	0.993060038735
chloroplast	COM	CY_CAS	9	5	138.616666667	246.811111111	102020	0.561630576689
chloroplast	COM	CY_HICN	9	5	644.516666667	646.461111111	101768	0.996992171051
chloroplast	COM	CY_HICS	9	5	167.083333333	168.611111111	102783	0.990939044481
chloroplast	COM	CY_HUN	9	5	659.016666667	660.661111111	101913	0.997510910788
chloroplast	COM	CY_SIE	9	4	374.25	527.361111111	103287	0.709665525415
chloroplast	COM	CY_WOO	9	5	171.516666667	173.444444444	101982	0.988885329917
chloroplast	COM	DAN	9	5	62.7166666667	65.7111111111	103279	0.954430165708
chloroplast	COM	DOV	9	7	158.445238095	160.368253968	103410	0.988008749703
chloroplast	COM	DUD	9	8	89.7023809524	97.7361111111	103425	0.917801823017
chloroplast	COM	KIRN	9	9	87.2222222222	90.1111111111	103349	0.96794081381
chloroplast	COM	KIRT	9	10	88.9166666667	90.1111111111	103244	0.986744759556
chloroplast	COM	MALV	9	10	89.65	91.9111111111	103425	0.97539893617
chloroplast	COM	OCO	9	10	665.230952381	675.963492063	102036	0.984122604536
chloroplast	COM	QUI1	9	9	163.916666667	165.111111111	102354	0.992765814266
chloroplast	COM	QUI2	9	10	166.105555556	167.755555556	102848	0.990164260167
chloroplast	COM	QUIN	9	10	167.238095238	168.986111111	103319	0.9896558607
chloroplast	COM	RIC	9	10	89.9166666667	91.9111111111	103329	0.978300290135
chloroplast	COM	RSV	9	9	163.527777778	166.722222222	103399	0.980839720093
chloroplast	COM	SILG	9	10	155.716666667	162.522222222	103075	0.958125384563
chloroplast	COM	SILR	9	6	60.05	66.9444444444	103393	0.897012448133
chloroplast	COM	STI	9	16	161.2245671	167.008621934	103413	0.965366729172
chloroplast	COM	TIL	9	9	155.5	167.031746032	103014	0.930960752637
chloroplast	COM	TULP	9	17	90.4280112045	98.2640522876	103425	0.920255262218
chloroplast	CROB	CROS	10	10	3.42666666667	14.785	104730	0.23176642994
chloroplast	CROB	CY_ALA	10	3	155.2	156.325	102004	0.992803454342
chloroplast	CROB	CY_BAL	10	3	574.2	576.825	101807	0.995449226368
chloroplast	CROB	CY_BGL	10	2	554.2	577.325	102511	0.959944571948
chloroplast	CROB	CY_BOU	10	5	169.2	170.325	103518	0.993394980185
chloroplast	CROB	CY_CAS	10	5	136.9	245.025	101997	0.558718498112
chloroplast	CROB	CY_HICN	10	5	642.8	644.675	101762	0.997091557762
