sample_id	ABAB_MAD_LP_223_Du-590	ABAB_MAD_LP_322_Du-593	ABAB_MAD_LP_323_Du-594	ABAB_MAD_LP_324_Du-595	ABAB_MAD_LP_325_Du-596	ABAB_MAD_LP_326_Du-597	ABAB_MAD_LP_327_Du-598	ABBE_BERN_LP_311_Du-780	ABBE_BERN_LP_312_Du-781	ABBE_BERN_LP_313_Du-782	ABBE_BERN_LP_314_Du-783	ABMU_HOR_LP_306_Du-775	ABMU_HOR_LP_308_Du-777	ABMU_HOR_LP_358_Du-770	ABMU_HOR_LP_359_Du-771	ABMU_HOR_LP_360_Du-772	ABMU_HOR_LP_361_Du-773	BAI_LP_105_Du-222	BAI_LP_106_Du-223	BAI_LP_108_Du-225	BAI_LP_109_Du-226	BAI_LP_110_Du-227	BAI_LP_111_Du-228	BAI_LP_112_Du-230	BAI_LP_113_Du-231	BAI_LP_114_Du-232	BAI_LP_319_Du-233	COM_LP_269_Du-703	COM_LP_270_Du-704	COM_LP_272_Du-707	COM_LP_274_Du-709	COM_LP_276_Du-711	COM_LP_277_Du-712	COM_LP_341_Du-713	COM_LP_342_Du-714	COM_LP_343_Du-715	CROB_LP_169_Du-381	CROB_LP_170_Du-382	CROB_LP_172_Du-384	CROB_LP_173_Du-385	CROB_LP_174_Du-386	CROB_LP_175_Du-387	CROB_LP_176_Du-388	CROB_LP_177_Du-389	CROB_LP_320_Du-395	CROB_LP_321_Du-396	CROS_LP_085_Du-181	CROS_LP_086_Du-182	CROS_LP_087_Du-183	CROS_LP_088_Du-184	CROS_LP_089_Du-185	CROS_LP_090_Du-186	CROS_LP_091_Du-187	CROS_LP_092_Du-188	CROS_LP_093_Du-189	CROS_LP_094_Du-190	CY_ALA_LP_298-Du-767	CY_ALA_LP_299-Du-768	CY_ALA_LP_357_Du-769	CY_BAL_LP_226_Du-602	CY_BAL_LP_227_Du-603	CY_BAL_LP_228_Du-604	CY_BGL_LP_210_Du-577	CY_BGL_LP_212_Du-579	CY_BOU_LP_288_Du-737	CY_BOU_LP_290_Du-739	CY_BOU_LP_291_Du-740	CY_BOU_LP_292_Du-741	CY_BOU_LP_354_Du-742	CY_CAS_LP_328_Du-610	CY_CAS_LP_329_Du-611	CY_CAS_LP_330_Du-607	CY_CAS_LP_331_Du-608	CY_CAS_LP_332_Du-609	CY_HICN_LP_236_Du-614	CY_HICN_LP_333_Du-612	CY_HICN_LP_334_Du-613	CY_HICN_LP_335_Du-615	CY_HICN_LP_336_Du-616	CY_HICS_LP_293_Du-757	CY_HICS_LP_295_Du-759	CY_HICS_LP_297_Du-761	CY_HICS_LP_355_Du-762	CY_HICS_LP_356_Du-763	CY_HUN_LP_264_Du-683	CY_HUN_LP_265_Du-684	CY_HUN_LP_266_Du-685	CY_HUN_LP_267_Du-686	CY_HUN_LP_268_Du-687	CY_SIE_LP_188_Du-445	CY_SIE_LP_189_Du-446	CY_SIE_LP_190_Du-447	CY_SIE_LP_191_Du-448	CY_WOO_LP_259_Du-664	CY_WOO_LP_260_Du-665	CY_WOO_LP_261_Du-667	CY_WOO_LP_262_Du-668	CY_WOO_LP_263_Du-669	DAN_LP_043_Du-68	DAN_LP_044_Du-69	DAN_LP_045_Du-70	DAN_LP_046_Du-71	DAN_LP_047_Du-72	DOV_LP_078_Du-174	DOV_LP_079_Du-175	DOV_LP_080_Du-176	DOV_LP_081_Du-177	DOV_LP_082_Du-178	DOV_LP_083_Du-179	DOV_LP_084_Du-180	DU-173	DU-229	DU-247	DU-254	DU-270	DU-297	DU-443	DU-4A	DU014LP012	DU037LP013	DU059LP015	DU078LP011	DU079LP010	DUD_LP_132_Du-283	DUD_LP_133_Du-284	DUD_LP_134_Du-285	DUD_LP_135_Du-286	DUD_LP_136_Du-287	DUD_LP_137_Du-288	DUD_LP_138_Du-289	DUD_LP_139_Du-290	KIRN_LP_179_Du-421	KIRN_LP_180_Du-422	KIRN_LP_181_Du-423	KIRN_LP_182_Du-424	KIRN_LP_183_Du-425	KIRN_LP_184_Du-426	KIRN_LP_185_Du-427	KIRN_LP_186_Du-428	KIRN_LP_187_Du-429	KIRT_LP_159_Du-364	KIRT_LP_160_Du-365	KIRT_LP_161_Du-366	KIRT_LP_162_Du-367	KIRT_LP_163_Du-368	KIRT_LP_164_Du-369	KIRT_LP_165_Du-370	KIRT_LP_166_Du-371	KIRT_LP_167_Du-372	KIRT_LP_168_Du-373	MALV_LP_095_Du-201	MALV_LP_096_Du-202	MALV_LP_097_Du-203	MALV_LP_098_Du-204	MALV_LP_099_Du-205	MALV_LP_100_Du-206	MALV_LP_101_Du-207	MALV_LP_102_Du-208	MALV_LP_103_Du-209	MALV_LP_104_Du-210	OCO_LP_058_Du-115	OCO_LP_059_Du-106	OCO_LP_060_Du-107	OCO_LP_061_Du-108	OCO_LP_062_Du-109	OCO_LP_063_Du-110	OCO_LP_064_Du-111	OCO_LP_065_Du-112	OCO_LP_066_Du-113	OCO_LP_067_Du-114	QUI1_LP_249_Du-648	QUI1_LP_250_Du-649	QUI1_LP_251_Du-650	QUI1_LP_252_Du-651	QUI1_LP_253_Du-652	QUI1_LP_254_Du-653	QUI1_LP_255_Du-654	QUI1_LP_257_Du-656	QUI1_LP_258_Du-657	QUI2_LP_243_Du-631	QUI2_LP_244_Du-632	QUI2_LP_245_Du-633	QUI2_LP_246_Du-634	QUI2_LP_247_Du-635	QUI2_LP_248_Du-636	QUI2_LP_337_Du-638	QUI2_LP_338_Du-639	QUI2_LP_339_Du-640	QUI2_LP_340_Du-641	QUIN_LP_069_Du-155	QUIN_LP_070_Du-156	QUIN_LP_071_Du-157	QUIN_LP_072_Du-158	QUIN_LP_073_Du-159	QUIN_LP_074_Du-160	QUIN_LP_075_Du-161	QUIN_LP_076_Du-162	QUIN_LP_077_Du-163	QUIN_LP_318_Du-164	RIC_LP_192_Du-521	RIC_LP_193_Du-522	RIC_LP_194_Du-523	RIC_LP_195_Du-524	RIC_LP_196_Du-525	RIC_LP_197_Du-526	RIC_LP_198_Du-527	RIC_LP_199_Du-528	RIC_LP_200_Du-529	RIC_LP_201_Du-530	RSV_LP_049_Du-85	RSV_LP_050_Du-87	RSV_LP_051_Du-88	RSV_LP_052_Du-89	RSV_LP_053_Du-90	RSV_LP_055_Du-92	RSV_LP_057_Du-94	RSV_LP_315_Du-95	RSV_LP_316_Du-96	SILG_LP_149_Du-343	SILG_LP_150_Du-344	SILG_LP_151_Du-345	SILG_LP_152_Du-346	SILG_LP_153_Du-347	SILG_LP_154_Du-348	SILG_LP_155_Du-349	SILG_LP_156_Du-350	SILG_LP_157_Du-351	SILG_LP_158_Du-352	SILR_LP_346_Du-729	SILR_LP_347_Du-730	SILR_LP_348_Du-731	SILR_LP_349_Du-732	SILR_LP_351_Du-734	SILR_LP_353_Du-736	STI_LP_027_Du-45	STI_LP_028_Du-46	STI_LP_029_Du-47	STI_LP_030_Du-48	STI_LP_031_Du-49	STI_LP_032_Du-50	STI_LP_033_Du-51	STI_LP_034_Du-52	STI_LP_035_Du-53	STI_LP_036_Du-54	STI_LP_037_Du-55	STI_LP_038_Du-56	STI_LP_039_Du-57	STI_LP_040_Du-58	STI_LP_041_Du-60	STI_LP_042_Du-61	TIL_LP_123_Du-263	TIL_LP_124_Du-264	TIL_LP_125_Du-265	TIL_LP_126_Du-266	TIL_LP_127_Du-267	TIL_LP_128_Du-268	TIL_LP_129_Du-269	TIL_LP_130_Du-271	TIL_LP_131_Du-272	TULP_LP_115_Du-242	TULP_LP_116_Du-243	TULP_LP_117_Du-244	TULP_LP_118_Du-245	TULP_LP_119_Du-246	TULP_LP_120_Du-248	TULP_LP_121_Du-249	TULP_LP_122_Du-250	TULP_LP_140_Du-302	TULP_LP_141_Du-303	TULP_LP_142_Du-304	TULP_LP_143_Du-305	TULP_LP_144_Du-306	TULP_LP_145_Du-307	TULP_LP_146_Du-308	TULP_LP_147_Du-309	TULP_LP_148_Du-310
CROB_LP_170_Du-382	101120	103321	101036	101146	101898	101559	101048	102935	101736	101646	101413	102469	102670	103244	103236	103607	103282	104089	104090	104040	104088	104090	104091	104016	104067	104058	102876	102999	102206	103041	103049	102189	102549	103458	102485	103158	102076	104105	102746	104023	104101	104023	104065	104103	103669	103819	104105	104103	104046	104102	104104	104105	104080	104080	104102	104084	101907	101794	103413	102023	101879	100779	102507	103697	102188	103749	102339	102200	103495	101530	102335	101745	101236	101811	103129	101242	100859	101389	101691	101567	100360	101914	103260	102725	101863	80117	102379	101512	101368	104035	104016	104002	104002	102616	101371	100303	101401	101970	102468	103345	104099	103604	102993	103925	104082	104088	104078	104070	104085	104090	104085	104098	104103	104102	104085	104100	104032	104101	104095	104087	104079	104099	104099	102225	103424	103632	103569	103560	103388	103382	103085	104103	104091	104096	104101	104097	104091	104103	104089	104100	101993	104014	103912	103768	103955	103789	104035	104020	103159	104001	104098	104103	104103	104103	104090	104103	104104	104101	104103	104102	101489	101662	101044	102029	102101	100950	101195	101524	100815	100958	101558	101446	100673	101077	102166	101104	102145	101401	102784	103007	101081	101335	102144	102339	102521	100787	101244	102650	102676	101476	100911	101513	101083	101412	101768	104087	104081	104088	102627	104103	104100	104100	103653	103585	102545	104100	104088	104086	104104	104014	104089	102119	103640	104012	103024	104015	104074	103878	102231	102120	102885	102557	102256	103196	102255	102842	102123	101188	103126	104097	103222	103324	103428	101787	102114	103040	101294	102667	101642	102627	101570	103149	104061	102288	104056	104014	102899	100936	102717	102748	102014	102729	101568	102256	98437	102868	102393	103214	102316	104102	104103	104103	104105	104103	104103	104098	104103	101870	103047	101856	102125	102427	101733	102395	103320	102628
CROB_LP_172_Du-384	101083	102689	100993	101104	101855	101515	101020	102611	101721	101642	101416	102275	102530	102677	102681	102681	102680	102739	102744	102720	102739	102739	102739	102697	102717	102735	102606	102665	102169	102686	102468	102132	102414	102748	102327	102735	101956	102746	102753	102749	102744	102752	102752	102752	102750	102750	102753	102752	102720	102751	102752	102752	102730	102731	102752	102733	101854	101744	102736	101949	101839	100753	102379	102682	102128	102739	102272	102140	102739	101473	102220	101702	101191	101768	102672	101190	100843	101343	101636	101552	100333	101883	102702	102555	101829	80087	102269	101457	101330	102696	102680	102650	102734	102557	101339	100303	101359	101909	102401	102725	102749	102748	102662	102606	102731	102736	102727	102731	102734	102737	102732	102747	102752	102751	102739	102749	102678	102742	102743	102733	102729	102748	102748	102040	102728	102752	102752	102752	102647	102731	102635	102751	102751	102753	102750	102746	102753	102752	102740	102752	101974	102728	102704	102684	102695	102746	102710	102696	102706	102679	102745	102753	102752	102752	102752	102751	102752	102750	102752	102752	101449	101619	101001	101919	102043	100938	101157	101485	100776	100922	101512	101401	100647	101025	102105	101086	102079	101357	102564	102716	101048	101296	102092	102220	102364	100778	101205	102502	102478	101427	100874	101471	101046	101373	101717	102731	102730	102734	102468	102752	102752	102752	102749	102746	102181	102749	102752	102750	102752	102741	102741	102077	102740	102737	102645	102701	102737	102741	102161	102083	102512	102377	102212	102710	102227	102512	102082	101154	102728	102748	102710	102745	102743	101731	102008	102596	101271	102473	101637	102460	101532	102706	102724	102241	102724	102725	102622	100896	102523	102586	101979	102544	101528	102208	98406	102584	102265	102707	102217	102751	102752	102752	102752	102752	102752	102748	102752	101814	102655	101777	102057	102316	101699	102296	102751	102460
CROB_LP_173_Du-385	101122	103327	101044	101154	101906	101566	101056	102941	101743	101655	101416	102473	102677	103249	103243	103627	103288	104328	104331	104276	104327	104328	104328	104252	104305	104294	102879	103004	102214	103048	103058	102194	102554	103462	102492	103163	102079	104023	102749	104342	104337	104200	104213	104342	103673	103953	104342	104342	104283	104341	104342	104342	104319	104319	104341	104323	101913	101799	103418	102030	101886	100782	102514	103699	102191	103793	102346	102207	103527	101534	102337	101753	101243	101819	103134	101248	100868	101395	101697	101574	100360	101923	103265	102732	101866	80117	102382	101517	101371	104276	104250	104239	104234	102619	101374	100306	101409	101975	102471	103393	104339	103605	102992	104119	104320	104325	104316	104311	104323	104326	104323	104336	104342	104341	104324	104339	104268	104335	104332	104325	104317	104338	104338	102226	103425	103640	103570	103580	103391	103383	103086	104341	104327	104279	104340	104336	104332	104342	104329	104335	101996	104200	104080	103871	104146	103916	104269	104228	103162	104238	104335	104342	104342	104342	104322	104341	104342	104340	104342	104341	101497	101670	101052	102037	102105	100952	101204	101531	100823	100966	101565	101453	100682	101083	102173	101107	102152	101409	102789	103009	101090	101344	102150	102346	102524	100796	101247	102653	102678	101482	100913	101522	101086	101421	101775	104322	104319	104325	102630	104342	104341	104341	103659	103621	102554	104339	104323	104326	104342	104255	104329	102126	103646	104147	103062	104236	104313	103967	102234	102123	102887	102560	102259	103200	102258	102845	102126	101189	103129	104316	103227	103329	103433	101792	102119	103045	101297	102675	101651	102632	101578	103156	104255	102297	104262	104242	102902	100945	102724	102754	102017	102734	101577	102265	98437	102874	102398	103221	102323	104341	104342	104341	104342	104342	104342	104337	104342	101875	103048	101857	102129	102432	101738	102400	103321	102629
CROB_LP_174_Du-386	101117	103324	101039	101150	101901	101562	101052	102939	101739	101650	101411	102472	102673	103248	103239	103644	103285	104696	104696	104641	104696	104697	104698	104617	104674	104659	102874	103001	102209	103044	103054	102192	102552	103462	102488	103161	102074	104101	102744	104337	104712	104260	104299	104711	103678	103981	104712	104711	104648	104710	104712	104712	104688	104688	104710	104692	101911	101799	103417	102026	101882	100777	102510	103702	102186	103795	102342	102203	103524	101534	102332	101749	101239	101814	103133	101246	100863	101392	101696	101570	100360	101918	103264	102728	101861	80117	102377	101517	101366	104614	104572	104609	104368	102614	101369	100301	101405	101975	102466	103388	104708	103601	102991	104459	104689	104695	104685	104676	104692	104696	104692	104705	104711	104710	104692	104708	104643	104710	104702	104696	104685	104707	104707	102236	103435	103651	103580	103591	103386	103393	103096	104711	104608	104408	104709	104697	104690	104710	104698	104701	101991	104377	104158	103937	104336	103930	104637	104594	103157	104590	104705	104711	104711	104711	104665	104711	104712	104709	104711	104710	101493	101665	101047	102032	102105	100948	101199	101528	100819	100962	101561	101449	100677	101082	102169	101102	102148	101404	102788	103004	101085	101339	102149	102342	102524	100791	101242	102648	102673	101481	100909	101517	101081	101416	101773	104695	104690	104695	102625	104711	104707	104707	103660	103617	102549	104709	104635	104691	104712	104358	104694	102122	103643	104213	103063	104473	104678	104106	102229	102118	102883	102555	102254	103200	102253	102840	102121	101185	103129	104505	103226	103328	103432	101791	102117	103044	101292	102670	101646	102631	101574	103152	104474	102292	104455	104427	102897	100940	102719	102751	102012	102731	101572	102260	98437	102872	102397	103217	102319	104710	104711	104711	104712	104711	104711	104706	104711	101874	103058	101867	102129	102431	101737	102399	103331	102639
CROB_LP_175_Du-387	101126	103332	101048	101157	101910	101570	101060	102947	101748	101658	101419	102474	102682	103250	103247	103652	103293	104254	104255	104205	104253	104255	104256	104181	104232	104223	102882	103009	102218	103048	103063	102194	102554	103464	102496	103163	102079	104023	102752	104200	104260	104269	104210	104268	103677	103949	104269	104268	104209	104267	104269	104269	104245	104245	104267	104249	101912	101799	103419	102034	101890	100785	102519	103707	102194	103803	102350	102211	103532	101536	102341	101756	101247	101823	103135	101249	100871	101400	101697	101578	100360	101926	103266	102736	101869	80117	102385	101515	101371	104205	104180	104166	104191	102622	101374	100309	101412	101975	102471	103396	104264	103604	102996	104067	104247	104253	104243	104240	104250	104254	104247	104263	104268	104267	104250	104265	104191	104259	104260	104249	104244	104264	104264	102204	103403	103619	103548	103559	103394	103361	103064	104268	104261	104263	104266	104262	104261	104268	104254	104258	101996	104184	104078	103886	104152	103874	104194	104160	103162	104163	104262	104268	104268	104268	104260	104268	104269	104266	104268	104267	101501	101674	101056	102040	102107	100956	101207	101535	100827	100970	101569	101457	100685	101083	102177	101110	102156	101413	102790	103013	101093	101347	102150	102350	102526	100799	101249	102653	102682	101479	100917	101522	101089	101424	101774	104246	104241	104250	102630	104268	104264	104265	103662	103625	102557	104265	104253	104255	104268	104213	104253	102130	103651	104174	103050	104186	104244	104012	102235	102123	102888	102560	102259	103201	102261	102845	102126	101192	103131	104262	103228	103330	103434	101793	102119	103046	101300	102679	101654	102633	101581	103160	104211	102300	104218	104231	102905	100948	102722	102759	102020	102739	101580	102268	98437	102880	102399	103226	102327	104267	104268	104268	104269	104268	104268	104263	104268	101876	103026	101835	102131	102433	101739	102401	103299	102607
CROB_LP_176_Du-388	101126	103322	101039	101147	101901	101561	101052	102935	101739	101651	101419	102459	102674	103234	103237	103642	103284	104301	104305	104266	104299	104301	104302	104243	104278	104285	102882	103000	102208	103037	103054	102179	102539	103448	102487	103148	102079	104065	102752	104213	104299	104210	104316	104315	103665	103953	104316	104315	104270	104314	104316	104316	104292	104292	104314	104296	101897	101783	103403	102025	101883	100785	102511	103691	102194	103793	102341	102201	103521	101520	102341	101747	101237	101815	103119	101234	100863	101390	101681	101569	100360	101917	103250	102726	101869	80117	102385	101499	101371	104259	104243	104213	104184	102622	101374	100309	101404	101959	102471	103396	104311	103601	102996	104122	104293	104299	104289	104292	104296	104300	104293	104309	104315	104314	104296	104312	104238	104306	104306	104295	104290	104311	104311	102230	103429	103645	103574	103585	103394	103387	103090	104315	104305	104266	104313	104309	104315	104315	104301	104315	101996	104218	104082	103870	104164	103891	104257	104217	103162	104226	104309	104315	104315	104315	104314	104315	104316	104313	104315	104314	101493	101665	101047	102032	102091	100956	101199	101526	100818	100962	101559	101447	100677	101067	102167	101110	102146	101403	102774	103013	101084	101338	102134	102340	102510	100790	101249	102653	102682	101463	100917	101514	101086	101415	101759	104292	104289	104296	102630	104315	104315	104316	103646	103616	102549	104312	104316	104313	104315	104228	104302	102120	103640	104160	103056	104242	104296	104017	102235	102123	102888	102560	102259	103185	102261	102845	102126	101192	103115	104296	103212	103314	103418	101777	102104	103030	101300	102670	101646	102617	101572	103150	104255	102292	104262	104259	102905	100940	102714	102749	102020	102729	101572	102260	98437	102868	102383	103216	102317	104314	104315	104315	104316	104315	104315	104310	104315	101868	103052	101861	102123	102417	101723	102385	103325	102633
CROB_LP_177_Du-389	101126	103332	101048	101158	101910	101571	101059	102948	101747	101658	101419	102480	102681	103257	103248	103653	103293	105280	105277	105189	105272	105281	105281	105178	105243	105201	102882	103009	102218	103053	103062	102201	102561	103470	102497	103170	102079	104103	102752	104342	104711	104268	104315	105296	103684	103987	105209	105296	105232	105295	105296	105296	105273	105145	105271	105277	101919	101806	103426	102035	101889	100785	102518	103710	102194	103804	102351	102212	103533	101542	102341	101757	101248	101823	103142	101253	100871	101400	101704	101579	100360	101926	103273	102737	101869	80117	102385	101521	101371	104853	104849	105104	104407	102622	101374	100309	101412	101982	102471	103396	105292	103610	102996	104724	105273	105278	105269	105260	105276	105279	105272	105289	105288	105237	105274	105292	105218	105286	105285	105275	105269	105292	105292	102350	103552	103767	103697	103707	103394	103510	103213	105243	104672	104417	105215	105051	105104	105232	105250	105242	101996	104420	104187	103941	104421	103952	105153	105055	103162	104830	105289	105296	105296	105296	105146	105295	105296	105285	105296	105295	101500	101674	101056	102041	102113	100955	101207	101535	100826	100969	101570	101458	100685	101090	102178	101110	102157	101413	102797	103013	101093	101347	102157	102351	102532	100799	101249	102653	102682	101486	100916	101522	101089	101424	101781	105271	105171	105274	102630	105231	105042	105174	103668	103626	102557	105292	104808	105276	105295	104380	105044	102131	103652	104219	103071	104584	105116	104154	102235	102123	102887	102560	102259	103207	102261	102845	102126	101191	103137	104531	103235	103337	103441	101800	102126	103053	101300	102679	101654	102640	101582	103161	104522	102300	104537	104584	102905	100948	102728	102759	102020	102739	101580	102268	98437	102881	102406	103225	102328	105295	105296	105272	105296	105296	105296	105286	105296	101984	103175	101984	102227	102478	101768	102454	103448	102756
CROB_LP_320_Du-395	101130	103338	101046	101155	101919	101571	101057	102940	101756	101655	101416	102486	102690	103262	103254	103526	103239	103682	103686	103619	103670	103682	103682	103595	103660	103637	102820	102981	102226	103061	102990	102206	102567	103409	102506	103155	102080	103669	102750	103673	103678	103677	103665	103684	103696	103616	103696	103695	103625	103694	103695	103695	103673	103673	103695	103676	101914	101800	103416	102044	101887	100782	102527	103533	102191	103655	102360	102220	103445	101537	102349	101755	101248	101831	103105	101248	100869	101404	101698	101585	100360	101924	103250	102745	101867	80117	102383	101518	101372	103617	103604	103582	103668	102620	101375	100306	101410	101976	102472	103288	103680	103544	102997	103504	103674	103679	103670	103666	103677	103680	103674	103690	103695	103694	103666	103692	103609	103688	103686	103679	103671	103691	103691	102188	103352	103535	103518	103455	103284	103281	102980	103694	103685	103696	103693	103678	103687	103695	103670	103676	101997	103639	103593	103558	103596	103570	103611	103597	103163	103580	103688	103696	103695	103695	103686	103694	103695	103693	103695	103695	101498	101683	101055	102050	102117	100953	101205	101533	100824	100967	101569	101466	100683	101084	102186	101108	102164	101417	102784	102991	101091	101345	102151	102358	102525	100797	101248	102654	102680	101483	100914	101523	101087	101422	101776	103676	103660	103679	102631	103695	103695	103682	103523	103440	102555	103680	103665	103668	103683	103673	103683	102139	103585	103682	102925	103603	103670	103650	102235	102124	102843	102561	102258	103157	102259	102846	102127	101189	103142	103691	103228	103335	103399	101801	102124	102967	101298	102687	101652	102645	101580	103162	103656	102298	103642	103658	102903	100945	102736	102767	102018	102747	101578	102266	98437	102887	102411	103212	102336	103694	103695	103695	103695	103695	103695	103691	103695	101888	103020	101840	102142	102445	101751	102413	103271	102597
CROB_LP_321_Du-396	101123	103318	101036	101145	101898	101558	101049	102932	101735	101649	101417	102455	102670	103231	103234	103614	103280	103974	103978	103940	103973	103974	103974	103917	103951	103959	102880	102996	102205	103034	103050	102176	102536	103444	102484	103145	102079	103819	102750	103953	103981	103949	103953	103987	103616	103987	103987	103987	103943	103986	103987	103987	103964	103964	103986	103968	101895	101781	103398	102022	101880	100783	102507	103609	102192	103730	102338	102198	103517	101516	102338	101745	101234	101812	103116	101231	100861	101386	101679	101566	100360	101915	103247	102723	101867	80117	102383	101498	101371	103931	103914	103884	103913	102620	101374	100307	101402	101957	102471	103394	103984	103590	102996	103803	103966	103971	103962	103965	103969	103972	103968	103982	103987	103986	103970	103984	103912	103979	103978	103970	103963	103983	103983	102157	103346	103561	103488	103501	103387	103304	103007	103986	103984	103972	103985	103981	103987	103987	103974	103987	101996	103925	103830	103716	103868	103622	103932	103898	103162	103901	103980	103987	103987	103987	103986	103986	103987	103985	103987	103986	101490	101662	101044	102029	102087	100953	101197	101523	100815	100959	101556	101444	100675	101065	102164	101108	102143	101400	102771	103010	101082	101336	102132	102337	102506	100788	101247	102653	102679	101463	100914	101514	101084	101413	101757	103967	103965	103970	102630	103987	103987	103987	103592	103596	102547	103984	103987	103985	103987	103975	103975	102117	103618	103935	103052	103924	103969	103840	102234	102123	102887	102560	102259	103182	102259	102845	102126	101190	103110	103982	103209	103311	103415	101774	102101	103027	101298	102667	101644	102614	101570	103147	103936	102290	103957	103957	102903	100938	102711	102745	102018	102725	101570	102258	98437	102865	102380	103212	102314	103986	103987	103986	103987	103987	103987	103982	103987	101857	102989	101809	102111	102414	101720	102382	103242	102566
CROS_LP_085_Du-181	101133	103516	101049	101159	101931	101574	101061	103018	101794	101658	101419	102537	102711	103390	103331	103742	103376	105342	105342	105217	105291	105337	105360	105143	105437	105244	102883	103100	102261	103189	103097	102263	102666	103597	102556	103253	102080	104105	102753	104342	104712	104269	104316	105209	103696	103987	105493	105432	105244	105396	105491	105419	105468	105364	105308	105471	101920	101808	103477	102059	101892	100785	102604	103845	102194	103868	102385	102254	103652	101545	102403	101758	101252	101846	103216	101256	100872	101409	101705	101588	100360	101927	103331	102776	101870	80117	102386	101524	101372	104855	104950	105122	104452	102623	101375	100309	101413	101983	102472	103397	105302	103610	102997	104757	105429	105418	105426	105302	105406	105459	105419	105469	105490	105452	105286	105487	105230	105481	105474	105422	105410	105486	105352	102500	103760	103975	103905	103915	103395	103718	103421	105312	104724	104446	105318	105036	105156	105261	105234	105263	101997	104421	104189	103944	104422	103953	105177	105080	103163	104848	105485	105451	105490	105490	105333	105490	105491	105468	105490	105424	101502	101723	101058	102105	102163	100957	101208	101537	100828	100971	101573	101493	100686	101091	102224	101111	102197	101421	102865	103013	101094	101348	102158	102412	102534	100800	101250	102654	102683	101487	100918	101523	101090	101425	101782	105325	105209	105310	102631	105279	105120	105190	103670	103626	102558	105304	104809	105272	105308	104471	105198	102158	103753	104266	103072	104585	105233	104205	102236	102124	102889	102561	102260	103211	102262	102846	102127	101193	103189	104592	103365	103478	103575	101809	102131	103159	101301	102705	101655	102657	101583	103166	104641	102301	104538	104669	102906	100948	102865	102852	102021	102827	101581	102269	98437	102946	102439	103324	102403	105489	105490	105487	105492	105490	105490	105481	105490	102102	103383	102171	102326	102686	101861	102662	103655	102964
CROS_LP_086_Du-182	101132	103457	101048	101158	101930	101573	101059	103017	101792	101658	101419	102535	102709	103382	103330	103741	103374	105948	105958	105609	105607	106199	106116	105428	105815	105623	102882	103097	102260	103179	103094	102263	102665	103595	102555	103252	102079	104103	102752	104342	104711	104268	104315	105296	103695	103987	105432	106598	106120	106200	106584	106388	106327	105578	105751	106318	101924	101807	103476	102058	101889	100785	102602	103835	102194	103867	102384	102253	103652	101543	102403	101757	101251	101846	103216	101253	100871	101407	101704	101587	100360	101926	103330	102775	101869	80117	102385	101522	101371	104853	104961	105212	104451	102622	101374	100309	101412	101982	102471	103396	105830	103615	102996	104824	106166	106568	106483	106156	106211	106318	106420	106117	105925	105561	105740	105975	105776	106289	106573	106577	106551	106594	106430	102499	103703	103921	103851	103861	103394	103664	103364	105463	104722	104445	105463	105079	105162	105390	105572	105557	101996	104420	104187	103941	104421	103952	105746	105235	103162	104847	106591	106543	106575	106518	105553	106434	106500	106090	106233	106246	101500	101722	101057	102104	102162	100955	101207	101535	100826	100969	101573	101492	100685	101090	102223	101110	102197	101420	102864	103013	101093	101347	102157	102412	102532	100799	101249	102653	102682	101486	100916	101522	101089	101424	101781	106302	105383	106293	102630	105387	105121	105312	103668	103626	102557	105972	104808	105657	105875	104470	105214	102157	103753	104266	103071	104584	105320	104204	102235	102123	102887	102560	102259	103208	102261	102845	102126	101191	103186	104591	103360	103463	103566	101808	102130	103158	101300	102704	101654	102656	101582	103165	104640	102300	104537	104668	102905	100948	102859	102850	102020	102824	101580	102268	98437	102945	102438	103323	102402	106458	106297	105710	106540	106515	106598	106039	106327	102101	103327	102133	102329	102630	101860	102603	103602	102910
