sample_id	ABAB_MAD_LP_223_Du-590	ABAB_MAD_LP_322_Du-593	ABAB_MAD_LP_323_Du-594	ABAB_MAD_LP_324_Du-595	ABAB_MAD_LP_325_Du-596	ABAB_MAD_LP_326_Du-597	ABAB_MAD_LP_327_Du-598	ABBE_BERN_LP_311_Du-780	ABBE_BERN_LP_312_Du-781	ABBE_BERN_LP_313_Du-782	ABBE_BERN_LP_314_Du-783	ABMU_HOR_LP_306_Du-775	ABMU_HOR_LP_308_Du-777	ABMU_HOR_LP_358_Du-770	ABMU_HOR_LP_359_Du-771	ABMU_HOR_LP_360_Du-772	ABMU_HOR_LP_361_Du-773	BAI_LP_105_Du-222	BAI_LP_106_Du-223	BAI_LP_108_Du-225	BAI_LP_109_Du-226	BAI_LP_110_Du-227	BAI_LP_111_Du-228	BAI_LP_112_Du-230	BAI_LP_113_Du-231	BAI_LP_114_Du-232	BAI_LP_319_Du-233	COM_LP_269_Du-703	COM_LP_270_Du-704	COM_LP_272_Du-707	COM_LP_274_Du-709	COM_LP_276_Du-711	COM_LP_277_Du-712	COM_LP_341_Du-713	COM_LP_342_Du-714	COM_LP_343_Du-715	CROB_LP_169_Du-381	CROB_LP_170_Du-382	CROB_LP_172_Du-384	CROB_LP_173_Du-385	CROB_LP_174_Du-386	CROB_LP_175_Du-387	CROB_LP_176_Du-388	CROB_LP_177_Du-389	CROB_LP_320_Du-395	CROB_LP_321_Du-396	CROS_LP_085_Du-181	CROS_LP_086_Du-182	CROS_LP_087_Du-183	CROS_LP_088_Du-184	CROS_LP_089_Du-185	CROS_LP_090_Du-186	CROS_LP_091_Du-187	CROS_LP_092_Du-188	CROS_LP_093_Du-189	CROS_LP_094_Du-190	CY_ALA_LP_298-Du-767	CY_ALA_LP_299-Du-768	CY_ALA_LP_357_Du-769	CY_BAL_LP_226_Du-602	CY_BAL_LP_227_Du-603	CY_BGL_LP_210_Du-577	CY_BGL_LP_212_Du-579	CY_BOU_LP_288_Du-737	CY_BOU_LP_290_Du-739	CY_BOU_LP_291_Du-740	CY_BOU_LP_292_Du-741	CY_BOU_LP_354_Du-742	CY_CAS_LP_328_Du-610	CY_CAS_LP_329_Du-611	CY_CAS_LP_330_Du-607	CY_CAS_LP_331_Du-608	CY_CAS_LP_332_Du-609	CY_HICN_LP_236_Du-614	CY_HICN_LP_333_Du-612	CY_HICN_LP_334_Du-613	CY_HICN_LP_335_Du-615	CY_HICN_LP_336_Du-616	CY_HICS_LP_293_Du-757	CY_HICS_LP_297_Du-761	CY_HICS_LP_355_Du-762	CY_HICS_LP_356_Du-763	CY_HUN_LP_264_Du-683	CY_HUN_LP_266_Du-685	CY_HUN_LP_267_Du-686	CY_HUN_LP_268_Du-687	CY_SIE_LP_188_Du-445	CY_SIE_LP_189_Du-446	CY_SIE_LP_190_Du-447	CY_SIE_LP_191_Du-448	CY_WOO_LP_259_Du-664	CY_WOO_LP_260_Du-665	CY_WOO_LP_261_Du-667	CY_WOO_LP_262_Du-668	CY_WOO_LP_263_Du-669	DAN_LP_043_Du-68	DAN_LP_044_Du-69	DAN_LP_045_Du-70	DAN_LP_046_Du-71	DAN_LP_047_Du-72	DOV_LP_078_Du-174	DOV_LP_079_Du-175	DOV_LP_080_Du-176	DOV_LP_081_Du-177	DOV_LP_082_Du-178	DOV_LP_083_Du-179	DOV_LP_084_Du-180	DU-173	DU-229	DU-247	DU-254	DU-270	DU-297	DU-443	DU-4A	DU014LP012	DU037LP013	DU059LP015	DU078LP011	DU079LP010	DUD_LP_132_Du-283	DUD_LP_133_Du-284	DUD_LP_134_Du-285	DUD_LP_135_Du-286	DUD_LP_136_Du-287	DUD_LP_137_Du-288	DUD_LP_138_Du-289	DUD_LP_139_Du-290	KIRN_LP_179_Du-421	KIRN_LP_180_Du-422	KIRN_LP_181_Du-423	KIRN_LP_182_Du-424	KIRN_LP_183_Du-425	KIRN_LP_184_Du-426	KIRN_LP_185_Du-427	KIRN_LP_186_Du-428	KIRN_LP_187_Du-429	KIRT_LP_159_Du-364	KIRT_LP_160_Du-365	KIRT_LP_161_Du-366	KIRT_LP_162_Du-367	KIRT_LP_163_Du-368	KIRT_LP_164_Du-369	KIRT_LP_165_Du-370	KIRT_LP_166_Du-371	KIRT_LP_167_Du-372	KIRT_LP_168_Du-373	MALV_LP_095_Du-201	MALV_LP_096_Du-202	MALV_LP_097_Du-203	MALV_LP_098_Du-204	MALV_LP_099_Du-205	MALV_LP_100_Du-206	MALV_LP_101_Du-207	MALV_LP_102_Du-208	MALV_LP_103_Du-209	MALV_LP_104_Du-210	OCO_LP_058_Du-115	OCO_LP_059_Du-106	OCO_LP_060_Du-107	OCO_LP_061_Du-108	OCO_LP_062_Du-109	OCO_LP_063_Du-110	OCO_LP_064_Du-111	OCO_LP_065_Du-112	OCO_LP_066_Du-113	OCO_LP_067_Du-114	QUI1_LP_249_Du-648	QUI1_LP_250_Du-649	QUI1_LP_252_Du-651	QUI1_LP_253_Du-652	QUI1_LP_254_Du-653	QUI1_LP_255_Du-654	QUI1_LP_257_Du-656	QUI1_LP_258_Du-657	QUI2_LP_243_Du-631	QUI2_LP_244_Du-632	QUI2_LP_245_Du-633	QUI2_LP_246_Du-634	QUI2_LP_247_Du-635	QUI2_LP_248_Du-636	QUI2_LP_337_Du-638	QUI2_LP_338_Du-639	QUI2_LP_339_Du-640	QUI2_LP_340_Du-641	QUIN_LP_069_Du-155	QUIN_LP_070_Du-156	QUIN_LP_071_Du-157	QUIN_LP_072_Du-158	QUIN_LP_073_Du-159	QUIN_LP_074_Du-160	QUIN_LP_075_Du-161	QUIN_LP_076_Du-162	QUIN_LP_077_Du-163	QUIN_LP_318_Du-164	RIC_LP_192_Du-521	RIC_LP_193_Du-522	RIC_LP_194_Du-523	RIC_LP_195_Du-524	RIC_LP_196_Du-525	RIC_LP_197_Du-526	RIC_LP_198_Du-527	RIC_LP_199_Du-528	RIC_LP_200_Du-529	RIC_LP_201_Du-530	RSV_LP_049_Du-85	RSV_LP_050_Du-87	RSV_LP_051_Du-88	RSV_LP_052_Du-89	RSV_LP_053_Du-90	RSV_LP_055_Du-92	RSV_LP_057_Du-94	RSV_LP_315_Du-95	RSV_LP_316_Du-96	SILG_LP_149_Du-343	SILG_LP_150_Du-344	SILG_LP_151_Du-345	SILG_LP_152_Du-346	SILG_LP_153_Du-347	SILG_LP_154_Du-348	SILG_LP_155_Du-349	SILG_LP_156_Du-350	SILG_LP_157_Du-351	SILG_LP_158_Du-352	SILR_LP_346_Du-729	SILR_LP_347_Du-730	SILR_LP_348_Du-731	SILR_LP_349_Du-732	SILR_LP_351_Du-734	SILR_LP_353_Du-736	STI_LP_027_Du-45	STI_LP_028_Du-46	STI_LP_029_Du-47	STI_LP_030_Du-48	STI_LP_031_Du-49	STI_LP_032_Du-50	STI_LP_033_Du-51	STI_LP_034_Du-52	STI_LP_035_Du-53	STI_LP_036_Du-54	STI_LP_037_Du-55	STI_LP_038_Du-56	STI_LP_039_Du-57	STI_LP_040_Du-58	STI_LP_041_Du-60	STI_LP_042_Du-61	TIL_LP_123_Du-263	TIL_LP_124_Du-264	TIL_LP_125_Du-265	TIL_LP_126_Du-266	TIL_LP_128_Du-268	TIL_LP_129_Du-269	TIL_LP_130_Du-271	TIL_LP_131_Du-272	TULP_LP_115_Du-242	TULP_LP_116_Du-243	TULP_LP_117_Du-244	TULP_LP_118_Du-245	TULP_LP_119_Du-246	TULP_LP_120_Du-248	TULP_LP_121_Du-249	TULP_LP_122_Du-250	TULP_LP_140_Du-302	TULP_LP_141_Du-303	TULP_LP_142_Du-304	TULP_LP_143_Du-305	TULP_LP_144_Du-306	TULP_LP_145_Du-307	TULP_LP_146_Du-308	TULP_LP_147_Du-309	TULP_LP_148_Du-310
STI_LP_035_Du-53	38945	43144	42840	43144	43140	43143	42250	43148	43147	42960	43148	43145	43146	43144	43145	43144	43144	43154	43162	43157	43162	43155	43159	43155	43162	43154	43145	43160	43161	43161	43162	43161	43162	43160	43160	43162	42172	43162	43161	43162	43162	43162	43162	43162	43161	43162	43162	43162	43162	43162	43162	43162	43159	43159	43162	43159	43149	43150	43148	42864	42619	43150	43147	42539	43157	43156	43156	43157	43134	43156	43052	43148	43158	43157	43144	43152	43155	43154	43157	42602	43156	43142	41770	42921	42817	41212	43157	43158	43156	43157	43138	43089	40392	43147	43147	42973	42971	42974	43004	42973	43040	43162	43162	43162	43155	43162	43162	43033	43155	43162	43162	43162	43162	43158	43162	43158	43158	43162	42976	43024	43140	43162	43162	43162	43162	43160	43161	42536	43162	43162	43162	43162	43161	43161	43162	43161	43162	43161	43162	43161	43162	43161	43162	43162	43162	43112	43162	43162	43162	43162	43162	43162	43162	43162	43162	43162	43162	43149	43138	43150	43152	43152	43150	43147	43148	42943	42000	43156	43156	43156	43158	41295	43155	42588	43156	43033	43012	43032	43031	43033	43033	43033	42803	43031	43033	43031	43032	43031	43031	43033	43032	43033	43033	43033	43032	43162	43162	43162	43162	43162	43154	43162	43162	43162	43162	43162	43162	43149	43161	43162	43160	43161	43162	43161	43069	43153	43154	43154	43141	43154	43154	43154	38275	40812	43161	43161	43161	43161	43161	43161	42644	43162	36532	43161	43161	43161	42825	43160	43162	43147	43160	43161	43160	42066	43162	43143	39869	43161	39866	43128	43161	43161	43162	43161	43159	43162	43162	43162	43162	43159	43162	43162	43161	43158	43101	43160	43037	43158	42962	43159	43080
STI_LP_036_Du-54	38932	43130	42828	43130	43127	43129	42236	43133	43133	42947	43134	43131	43132	43130	43130	43130	43130	43141	43148	43143	43148	43141	43145	43141	43148	43140	43132	43146	43146	43147	43148	43146	43147	43146	43146	43147	42158	43148	43147	43147	43148	43147	43148	43148	43147	43147	43148	43148	43148	43148	43148	43148	43145	43144	43148	43144	43135	43135	43134	42850	42607	43135	43134	42526	43143	43142	43142	43143	43120	43142	43039	43135	43143	43142	43130	43138	43140	43140	43143	42590	43142	43128	41757	42907	42804	41199	43143	43144	43142	43142	43125	43077	40378	43134	43135	42960	42958	42960	42990	42959	43027	43147	43148	43148	43141	43148	43148	43019	43141	43148	43148	43148	43148	43144	43148	43144	43144	43148	42962	43010	43126	43147	43147	43147	43147	43146	43147	42522	43148	43147	43147	43148	43147	43148	43147	43147	43147	43148	43147	43148	43148	43148	43148	43148	43148	43098	43148	43148	43148	43148	43148	43148	43148	43148	43148	43148	43148	43137	43125	43136	43137	43137	43137	43134	43134	42930	41988	43143	43142	43142	43143	41281	43141	42575	43143	43018	42999	43018	43018	43018	43018	43018	42790	43018	43018	43018	43018	43018	43018	43018	43018	43019	43019	43019	43019	43148	43147	43148	43148	43148	43140	43148	43148	43148	43148	43148	43148	43135	43147	43148	43147	43147	43147	43147	43055	43140	43141	43140	43128	43140	43140	43140	38262	40798	43146	43147	43146	43147	43147	43147	42630	43148	36531	43147	43147	43147	42811	43146	43147	43148	43147	43148	43146	42052	43148	43129	39858	43147	39862	43115	43147	43147	43147	43147	43145	43148	43148	43148	43148	43145	43147	43148	43147	43144	43086	43146	43023	43144	42948	43144	43066
STI_LP_037_Du-55	38945	43143	42841	43143	43140	43142	42249	43146	43146	42960	43147	43144	43145	43143	43143	43143	43143	43154	43161	43156	43161	43154	43158	43154	43161	43153	43145	43159	43159	43160	43161	43159	43160	43159	43159	43160	42170	43161	43160	43160	43161	43160	43161	43161	43160	43160	43161	43161	43161	43161	43161	43161	43158	43157	43161	43157	43148	43148	43147	42863	42620	43148	43147	42539	43156	43155	43155	43156	43133	43155	43052	43148	43156	43155	43143	43151	43153	43153	43156	42603	43155	43141	41770	42920	42817	41213	43156	43157	43155	43155	43138	43090	40391	43147	43148	42973	42971	42973	43003	42972	43040	43160	43161	43161	43154	43161	43161	43032	43154	43161	43161	43161	43161	43157	43161	43157	43157	43161	42975	43023	43139	43160	43160	43160	43160	43159	43160	42535	43161	43160	43160	43160	43160	43161	43160	43160	43160	43161	43160	43161	43160	43161	43161	43161	43161	43110	43161	43161	43161	43161	43161	43161	43161	43161	43161	43161	43161	43150	43138	43149	43150	43150	43150	43147	43147	42944	42001	43156	43155	43155	43156	41294	43154	42588	43156	43031	43012	43031	43031	43031	43031	43031	42803	43031	43031	43031	43031	43031	43031	43031	43031	43032	43032	43032	43032	43160	43160	43161	43161	43161	43153	43161	43161	43161	43161	43161	43161	43148	43160	43161	43160	43160	43160	43160	43068	43153	43154	43153	43141	43153	43154	43153	38274	40811	43159	43160	43159	43160	43160	43160	42644	43161	36532	43160	43160	43160	42824	43159	43160	43147	43161	43161	43159	42065	43161	43142	39869	43160	39866	43127	43160	43160	43160	43160	43158	43161	43161	43161	43161	43158	43161	43161	43160	43158	43100	43159	43036	43157	42961	43157	43079
STI_LP_038_Du-56	38947	43144	42843	43144	43140	43143	42249	43147	43147	42963	43148	43147	43148	43144	43144	43144	43144	43156	43164	43159	43164	43157	43161	43157	43164	43153	43147	43162	43160	43163	43164	43161	43161	43160	43160	43161	42172	43164	43161	43161	43164	43161	43164	43164	43161	43161	43164	43164	43164	43164	43164	43164	43161	43158	43164	43158	43149	43149	43150	42864	42622	43149	43147	42541	43157	43156	43156	43157	43134	43156	43052	43148	43157	43156	43144	43152	43154	43154	43157	42605	43156	43141	41772	42920	42817	41213	43159	43160	43156	43156	43140	43092	40394	43147	43150	42975	42971	42976	43006	42973	43042	43161	43164	43164	43157	43164	43164	43035	43157	43164	43164	43164	43164	43160	43164	43160	43160	43164	42978	43026	43140	43161	43161	43161	43161	43162	43161	42538	43164	43161	43161	43162	43161	43164	43161	43161	43161	43164	43161	43164	43163	43164	43164	43164	43164	43113	43164	43164	43164	43164	43164	43164	43164	43164	43164	43164	43164	43152	43138	43150	43151	43151	43150	43147	43148	42944	42003	43156	43156	43156	43157	41294	43155	42588	43156	43032	43012	43032	43031	43032	43032	43032	42803	43031	43032	43031	43032	43031	43031	43032	43032	43035	43035	43035	43035	43162	43161	43164	43164	43164	43154	43164	43164	43164	43164	43164	43164	43148	43163	43164	43160	43161	43161	43161	43071	43155	43156	43153	43141	43154	43154	43153	38276	40811	43160	43163	43160	43163	43163	43161	42644	43164	36534	43160	43161	43161	42824	43160	43161	43148	43161	43164	43160	42065	43164	43143	39869	43161	39868	43129	43161	43160	43161	43161	43161	43164	43164	43164	43164	43161	43162	43164	43161	43159	43101	43162	43039	43158	42964	43158	43082
STI_LP_039_Du-57	38943	43143	42839	43143	43139	43142	42248	43146	43146	42959	43147	43143	43144	43143	43143	43143	43143	43153	43160	43155	43160	43153	43157	43153	43160	43152	43143	43158	43159	43159	43160	43159	43160	43159	43159	43160	42170	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43157	43157	43160	43157	43148	43148	43146	42863	42618	43148	43146	42537	43156	43155	43155	43156	43133	43155	43051	43147	43156	43155	43143	43151	43153	43153	43156	42601	43155	43140	41768	42919	42816	41211	43155	43156	43155	43155	43136	43088	40390	43146	43146	42971	42970	42972	43002	42972	43038	43160	43160	43160	43153	43160	43160	43031	43153	43160	43160	43160	43160	43156	43160	43156	43156	43160	42974	43022	43139	43160	43160	43160	43160	43158	43160	42534	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43110	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43160	43148	43137	43149	43150	43150	43149	43146	43147	42942	41999	43155	43155	43155	43156	41293	43154	42587	43155	43031	43011	43031	43030	43031	43031	43031	42802	43030	43031	43030	43031	43030	43030	43031	43031	43031	43031	43031	43031	43160	43160	43160	43160	43160	43153	43160	43160	43160	43160	43160	43160	43147	43160	43160	43159	43160	43160	43160	43067	43151	43152	43152	43140	43153	43152	43152	38273	40810	43159	43159	43159	43159	43159	43160	42642	43160	36530	43159	43160	43160	42823	43160	43160	43146	43159	43160	43160	42065	43160	43142	39867	43160	39864	43126	43160	43159	43160	43160	43157	43160	43160	43160	43160	43157	43160	43160	43160	43157	43099	43158	43035	43157	42960	43157	43078
STI_LP_040_Du-58	37970	42048	41755	42048	42047	42048	41169	42053	42052	41882	42052	42050	42051	42049	42050	42048	42049	42058	42066	42061	42066	42059	42063	42059	42066	42059	42050	42065	42066	42066	42066	42066	42066	42065	42065	42066	41126	42066	42065	42066	42066	42066	42066	42066	42065	42066	42066	42066	42066	42066	42066	42066	42063	42063	42066	42063	42053	42054	42052	41787	41544	42054	42052	41506	42061	42060	42060	42061	42042	42060	41966	42053	42062	42062	42053	42058	42061	42059	42061	41569	42060	42047	40765	41835	41729	40184	42062	42062	42061	42061	42044	41994	39484	42052	42052	41936	41935	41937	41962	41936	41945	42066	42066	42066	42059	42066	42066	41937	42059	42066	42066	42066	42066	42062	42066	42062	42062	42066	41937	41981	42053	42066	42066	42066	42066	42064	42065	41462	42066	42066	42066	42066	42065	42065	42066	42065	42066	42065	42066	42065	42066	42065	42066	42066	42066	42029	42066	42066	42066	42066	42066	42066	42066	42066	42066	42066	42066	42055	42043	42054	42056	42056	42055	42052	42052	41860	40987	42061	42060	42060	42062	40303	42059	41573	42061	41937	41918	41936	41936	41937	41937	41937	41711	41936	41937	41936	41936	41936	41936	41937	41936	41937	41937	41937	41936	42066	42066	42066	42066	42066	42059	42066	42066	42066	42066	42066	42066	42054	42066	42066	42065	42065	42066	42065	41985	42058	42059	42059	42046	42058	42059	42059	37406	40011	42066	42066	42066	42066	42066	42065	41653	42066	35511	42066	42065	42065	41738	42065	42066	42052	42065	42065	42065	42066	42066	42047	38849	42065	38859	42033	42065	42066	42066	42065	42063	42066	42066	42066	42066	42063	42066	42066	42065	42062	42005	42064	41960	42062	41874	42063	41993
STI_LP_041_Du-60	38951	43146	42846	43146	43142	43145	42253	43150	43149	42965	43150	43151	43151	43146	43147	43146	43146	43158	43168	43163	43168	43161	43165	43161	43167	43157	43151	43166	43164	43167	43168	43165	43164	43162	43162	43165	42175	43168	43163	43164	43167	43164	43168	43167	43164	43164	43168	43168	43167	43168	43168	43168	43165	43161	43168	43162	43151	43152	43154	42866	42625	43152	43149	42545	43159	43158	43158	43159	43136	43158	43054	43150	43160	43159	43146	43154	43157	43156	43159	42608	43158	43145	41776	42924	42819	41216	43163	43164	43158	43159	43143	43094	40398	43149	43152	42978	42974	42980	43010	42975	43046	43164	43168	43168	43161	43168	43168	43039	43161	43168	43168	43168	43168	43164	43168	43164	43164	43168	42982	43030	43142	43164	43164	43164	43165	43166	43163	42542	43167	43165	43164	43165	43163	43166	43164	43164	43164	43167	43165	43167	43167	43167	43168	43168	43168	43116	43168	43168	43168	43168	43167	43167	43167	43167	43168	43168	43167	43154	43140	43153	43155	43154	43152	43149	43150	42946	42005	43158	43158	43158	43161	41298	43157	42590	43158	43033	43012	43032	43031	43034	43033	43033	42803	43031	43033	43031	43032	43031	43031	43033	43032	43037	43036	43039	43035	43165	43164	43168	43168	43168	43156	43168	43168	43168	43168	43167	43168	43149	43165	43166	43160	43161	43162	43161	43074	43158	43159	43156	43144	43156	43157	43157	38280	40814	43163	43167	43163	43167	43167	43163	42646	43165	36536	43161	43161	43161	42825	43160	43162	43148	43161	43164	43160	42066	43168	43143	39871	43161	39870	43131	43161	43162	43163	43161	43164	43168	43168	43168	43168	43165	43166	43168	43163	43162	43105	43165	43043	43160	42968	43161	43086
STI_LP_042_Du-61	38926	43126	42822	43126	43122	43125	42231	43129	43129	42942	43130	43126	43127	43126	43126	43126	43126	43136	43143	43138	43143	43136	43140	43136	43143	43135	43126	43141	43142	43142	43143	43142	43143	43142	43142	43143	42153	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43140	43140	43143	43140	43131	43131	43129	42846	42601	43131	43129	42520	43139	43138	43138	43139	43116	43138	43034	43130	43139	43138	43126	43134	43136	43136	43139	42584	43138	43123	41752	42902	42799	41194	43138	43139	43138	43138	43119	43071	40373	43129	43129	42954	42953	42955	42985	42955	43021	43143	43143	43143	43136	43143	43143	43014	43136	43143	43143	43143	43143	43139	43143	43139	43139	43143	42957	43005	43122	43143	43143	43143	43143	43141	43143	42520	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43093	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43143	43131	43120	43132	43133	43133	43132	43129	43130	42925	41982	43138	43138	43138	43139	41280	43137	42570	43138	43014	42994	43014	43013	43014	43014	43014	42785	43013	43014	43013	43014	43013	43013	43014	43014	43014	43014	43014	43014	43143	43143	43143	43143	43143	43136	43143	43143	43143	43143	43143	43143	43130	43142	43143	43142	43143	43143	43143	43050	43134	43135	43135	43123	43136	43135	43135	38259	40793	43142	43142	43142	43142	43142	43143	42625	43143	36513	43142	43143	43143	42806	43142	43143	43129	43142	43143	43142	42047	43143	43143	39850	43143	39847	43109	43143	43142	43143	43143	43140	43143	43143	43143	43143	43140	43143	43143	43143	43140	43082	43141	43018	43140	42943	43140	43061
TIL_LP_123_Du-263	36037	39851	39550	39851	39848	39850	39047	39855	39854	39681	39855	39854	39854	39851	39852	39851	39851	39862	39871	39866	39871	39864	39868	39864	39870	39863	39855	39869	39869	39870	39871	39869	39869	39867	39867	39870	39096	39871	39868	39869	39870	39869	39871	39870	39869	39869	39871	39871	39870	39871	39871	39871	39868	39866	39871	39867	39856	39857	39860	39571	39334	39857	39855	39258	39864	39863	39863	39864	39843	39863	39773	39856	39865	39864	39851	39860	39862	39861	39864	39408	39863	39851	38560	39679	39574	38060	39866	39867	39863	39864	39847	39798	37305	39855	39856	39682	39680	39683	39713	39680	39813	39869	39871	39871	39864	39871	39871	39742	39864	39871	39871	39871	39871	39867	39871	39867	39867	39871	39685	39733	39847	39869	39869	39869	39870	39869	39868	39295	39870	39870	39869	39869	39868	39869	39869	39869	39869	39870	39870	39870	39870	39870	39871	39871	39871	39819	39871	39871	39871	39871	39870	39870	39870	39870	39871	39871	39870	39858	39846	39858	39860	39859	39858	39858	39858	39694	38814	39864	39863	39863	39866	38095	39862	39451	39864	39740	39728	39739	39739	39741	39740	39740	39536	39739	39740	39739	39739	39739	39739	39740	39739	39742	39741	39742	39740	39869	39869	39871	39871	39871	39861	39871	39871	39871	39871	39871	39871	39857	39870	39871	39868	39868	39869	39868	39798	39862	39863	39862	39862	39861	39863	39863	35295	37715	39868	39870	39868	39870	39870	39868	39392	39870	33853	39869	39868	39868	39574	39867	39869	39858	39869	39869	39867	38849	39871	39850	39871	39868	36819	39837	39868	39870	39870	39868	39867	39871	39871	39871	39871	39868	39871	39871	39868	39867	39810	39868	39811	39865	39715	39866	39789
TIL_LP_124_Du-264	38948	43148	42844	43148	43144	43147	42253	43151	43151	42964	43152	43148	43149	43148	43148	43148	43148	43158	43165	43160	43165	43158	43162	43158	43165	43157	43148	43163	43164	43164	43165	43164	43165	43164	43164	43165	42175	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43162	43162	43165	43162	43153	43153	43151	42868	42623	43153	43151	42542	43161	43160	43160	43161	43138	43160	43056	43152	43161	43160	43148	43156	43158	43158	43161	42603	43160	43145	41773	42924	42821	41214	43160	43161	43160	43160	43141	43093	40395	43151	43151	42976	42975	42977	43007	42977	43043	43165	43165	43165	43158	43165	43165	43032	43158	43165	43165	43161	43165	43161	43165	43161	43161	43161	42979	43027	43144	43165	43165	43165	43165	43163	43165	42539	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43115	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43165	43153	43142	43154	43155	43155	43154	43151	43152	42947	42004	43160	43160	43160	43161	41298	43159	42592	43160	43032	43012	43032	43031	43032	43032	43032	42803	43031	43032	43031	43032	43031	43031	43032	43032	43032	43032	43032	43032	43165	43165	43165	43165	43165	43158	43165	43165	43165	43165	43161	43161	43148	43160	43161	43160	43161	43161	43161	43072	43156	43157	43157	43145	43158	43157	43157	38278	40815	43164	43164	43164	43164	43164	43165	42643	43161	36531	43160	43161	43161	42824	43160	43161	43147	43160	43161	43160	42065	43161	43143	39868	43165	39865	43127	43161	43160	43161	43161	43162	43165	43165	43165	43165	43162	43165	43165	43165	43162	43104	43163	43040	43162	42965	43162	43083
TIL_LP_125_Du-265	36030	39848	39571	39848	39846	39847	39053	39852	39851	39670	39852	39853	39853	39848	39849	39848	39848	39860	39870	39865	39870	39863	39867	39863	39869	39860	39854	39869	39867	39870	39870	39868	39866	39865	39865	39867	39073	39870	39865	39866	39869	39866	39870	39869	39866	39866	39870	39870	39869	39870	39870	39870	39867	39863	39870	39864	39853	39854	39856	39569	39347	39854	39852	39305	39861	39860	39860	39861	39838	39860	39757	39853	39862	39862	39850	39856	39860	39858	39861	39361	39860	39854	38732	39634	39577	38168	39866	39866	39861	39861	39852	39801	37448	39852	39855	39681	39678	39683	39712	39678	39838	39866	39870	39870	39863	39870	39870	39758	39863	39870	39870	39870	39870	39866	39870	39866	39866	39870	39684	39732	39846	39866	39866	39866	39867	39868	39865	39293	39869	39867	39866	39867	39865	39868	39866	39866	39866	39869	39867	39869	39869	39869	39870	39870	39870	39819	39870	39870	39870	39870	39869	39869	39869	39869	39870	39870	39869	39859	39844	39856	39858	39857	39856	39853	39853	39670	38855	39861	39860	39860	39863	38142	39859	39362	39861	39754	39751	39753	39753	39755	39754	39754	39533	39753	39754	39753	39753	39753	39753	39754	39753	39758	39757	39758	39756	39867	39866	39870	39870	39870	39858	39870	39870	39870	39870	39870	39870	39854	39869	39870	39865	39865	39866	39865	39799	39862	39862	39859	39847	39858	39860	39860	35403	37890	39866	39870	39866	39870	39870	39865	39388	39869	33927	39866	39865	39865	39531	39864	39866	39862	39866	39868	39864	38859	39870	39847	36819	39865	39870	39836	39865	39867	39867	39865	39866	39870	39870	39870	39870	39867	39868	39870	39865	39864	39807	39867	39746	39862	39670	39863	39789
TIL_LP_126_Du-266	38915	43110	42810	43110	43107	43109	42218	43114	43113	42928	43114	43114	43114	43110	43111	43110	43110	43121	43131	43126	43131	43124	43128	43124	43130	43122	43115	43129	43128	43130	43131	43129	43128	43126	43126	43129	42139	43131	43127	43128	43130	43128	43131	43130	43128	43128	43131	43131	43130	43131	43131	43131	43128	43125	43131	43126	43115	43116	43117	42830	42589	43116	43114	42534	43123	43122	43122	43123	43100	43122	43030	43115	43124	43123	43110	43118	43121	43120	43123	42572	43122	43110	41740	42889	42784	41180	43126	43127	43122	43123	43107	43058	40378	43114	43116	42942	42939	42943	42973	42939	43010	43128	43131	43131	43124	43131	43131	43002	43124	43131	43131	43131	43131	43127	43131	43127	43127	43131	42945	42993	43106	43128	43128	43128	43129	43129	43127	42505	43130	43129	43128	43129	43127	43129	43128	43128	43128	43130	43129	43130	43131	43130	43131	43131	43131	43080	43131	43131	43131	43131	43130	43130	43130	43130	43131	43131	43130	43118	43105	43117	43119	43118	43117	43114	43114	42910	41992	43123	43122	43122	43125	41263	43121	42555	43123	42999	42979	42998	42998	43000	42999	42999	42770	42998	42999	42998	42998	42998	42998	42999	42998	43002	43001	43002	43000	43129	43128	43131	43131	43131	43120	43131	43131	43131	43131	43131	43131	43116	43130	43131	43127	43127	43128	43127	43037	43122	43123	43121	43109	43120	43121	43122	38245	40779	43127	43130	43127	43130	43130	43127	42612	43130	36502	43128	43127	43127	42792	43126	43128	43115	43127	43129	43126	42033	43131	43109	39837	43127	39836	43131	43127	43129	43129	43127	43127	43131	43131	43131	43131	43128	43129	43131	43127	43125	43068	43128	43006	43124	42931	43125	43049
