sample_id	popcode	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
COM_LP_277_Du-712	COM	-1.2367127831	-1.22168611156	-1.50310467272	-1.6236103156	-4.50107713178	-7.69463543634	6.67236837576	-2.36590126422	-2.29444913811	1.84462946411
COM_LP_341_Du-713	COM	-1.61930598312	-0.71065527339	-1.38464299933	-1.3925125994	-4.16787763302	-6.72397369109	5.73533940867	-1.92611194477	-1.81384534222	1.51787931852
COM_LP_342_Du-714	COM	-1.61930598312	-0.71065527339	-1.38464299933	-1.3925125994	-4.16787763302	-6.72397369109	5.73533940867	-1.92611194477	-1.81384534222	1.51787931852
COM_LP_343_Du-715	COM	-1.2367127831	-1.22168611156	-1.50310467272	-1.6236103156	-4.50107713178	-7.69463543634	6.67236837576	-2.36590126422	-2.29444913811	1.84462946411
CROB_LP_169_Du-381	CROB	-1.78146693429	-0.23948177774	-0.459156046607	-1.06257290362	-1.52655511374	-0.208228124396	-1.60927417245	0.216655149307	-0.645637129442	-0.232669899271
CROB_LP_170_Du-382	CROB	-1.90557141009	0.392070865951	-0.200965521977	-1.97091408078	-1.81477003853	-0.281180162804	-2.98479557512	0.590245456904	-1.53877299151	-0.659431285901
CROB_LP_172_Du-384	CROB	-2.22127116156	-0.347553078935	-0.823683698525	-1.00030234155	-1.80535540934	-0.20075817552	-2.26438145802	0.238703372455	-0.830231448916	-0.382158825329
CROB_LP_173_Du-385	CROB	-1.90557141009	0.392070865951	-0.200965521977	-1.97091408078	-1.81477003853	-0.281180162804	-2.98479557512	0.590245456904	-1.53877299151	-0.659431285901
CROB_LP_174_Du-386	CROB	-1.90557141009	0.392070865951	-0.200965521977	-1.97091408078	-1.81477003853	-0.281180162804	-2.98479557512	0.590245456904	-1.53877299151	-0.659431285901
CROB_LP_175_Du-387	CROB	-1.90557141009	0.392070865951	-0.200965521977	-1.97091408078	-1.81477003853	-0.281180162804	-2.98479557512	0.590245456904	-1.53877299151	-0.659431285901
CROB_LP_176_Du-388	CROB	-1.90557141009	0.392070865951	-0.200965521977	-1.97091408078	-1.81477003853	-0.281180162804	-2.98479557512	0.590245456904	-1.53877299151	-0.659431285901
CROB_LP_177_Du-389	CROB	-1.90557141009	0.392070865951	-0.200965521977	-1.97091408078	-1.81477003853	-0.281180162804	-2.98479557512	0.590245456904	-1.53877299151	-0.659431285901
CROB_LP_320_Du-395	CROB	-1.90557141009	0.392070865951	-0.200965521977	-1.97091408078	-1.81477003853	-0.281180162804	-2.98479557512	0.590245456904	-1.53877299151	-0.659431285901
CROB_LP_321_Du-396	CROB	-1.90557141009	0.392070865951	-0.200965521977	-1.97091408078	-1.81477003853	-0.281180162804	-2.98479557512	0.590245456904	-1.53877299151	-0.659431285901
CROS_LP_085_Du-181	CROS	-1.90474806369	0.39192827412	-0.20068129749	-1.96767249827	-1.81115292084	-0.280264468185	-2.9743946521	0.587949882059	-1.53148364531	-0.656080359286
CROS_LP_086_Du-182	CROS	-1.90474806369	0.39192827412	-0.20068129749	-1.96767249827	-1.81115292084	-0.280264468185	-2.9743946521	0.587949882059	-1.53148364531	-0.656080359286
CROS_LP_087_Du-183	CROS	-1.90474806369	0.39192827412	-0.20068129749	-1.96767249827	-1.81115292084	-0.280264468185	-2.9743946521	0.587949882059	-1.53148364531	-0.656080359286
CROS_LP_088_Du-184	CROS	-1.90474806369	0.39192827412	-0.20068129749	-1.96767249827	-1.81115292084	-0.280264468185	-2.9743946521	0.587949882059	-1.53148364531	-0.656080359286
CROS_LP_089_Du-185	CROS	-1.83429633273	0.367293082276	-0.184613687977	-1.68409684293	-1.53128686063	-0.213993391018	-2.19234214613	0.412100230755	-1.01572212361	-0.42055480362
CROS_LP_090_Du-186	CROS	-1.90474806369	0.39192827412	-0.20068129749	-1.96767249827	-1.81115292084	-0.280264468185	-2.9743946521	0.587949882059	-1.53148364531	-0.656080359286
CROS_LP_091_Du-187	CROS	-2.33058298845	-0.592710766689	-0.768125601741	-0.71017278087	-1.8631730924	-0.190468276312	-2.0820126238	0.125445344151	-0.578927080783	-0.302632036775
CROS_LP_092_Du-188	CROS	-2.33058298845	-0.592710766689	-0.768125601741	-0.71017278087	-1.8631730924	-0.190468276312	-2.0820126238	0.125445344151	-0.578927080783	-0.302632036775
CROS_LP_093_Du-189	CROS	-2.13927404679	-0.327711521804	-0.756388964156	-0.850527350327	-1.52098342736	-0.153512591305	-1.65634938391	0.164442612694	-0.541706388549	-0.246807135093
CROS_LP_094_Du-190	CROS	-2.33058298845	-0.592710766689	-0.768125601741	-0.71017278087	-1.8631730924	-0.190468276312	-2.0820126238	0.125445344151	-0.578927080783	-0.302632036775
CY_ALA_LP_298-Du-767	CY_ALA	-1.59649565133	-0.327483878506	-0.532939931545	0.578154794593	0.32930422665	1.45319994667	-1.86733559422	-3.93741088819	3.89488002266	12.0818254433
CY_ALA_LP_299-Du-768	CY_ALA	-1.59649565133	-0.327483878506	-0.532939931545	0.578154794593	0.32930422665	1.45319994667	-1.86733559422	-3.93741088819	3.89488002266	12.0818254433
CY_ALA_LP_357_Du-769	CY_ALA	-1.59649565133	-0.327483878506	-0.532939931545	0.578154794593	0.32930422665	1.45319994667	-1.86733559422	-3.93741088819	3.89488002266	12.0818254433
CY_BAL_LP_226_Du-602	CY_BAL	9.2919798324	6.0123095576	0.272657189875	14.5886159038	-5.58443813383	-0.910977081351	-0.0270754024041	0.325452102951	-0.482813705658	-0.452880988967
CY_BAL_LP_227_Du-603	CY_BAL	8.53495609267	4.77943221884	0.526850568973	13.786139029	-5.35681806013	-0.901285633078	-0.050959323781	0.25792585449	-0.503426036171	-0.301371230614
CY_BGL_LP_210_Du-577	CY_BGL	8.67994103751	6.00358127982	0.360710418279	12.568315613	-4.34220181154	-0.0282089135557	-0.775107854413	0.0664628197419	-0.246980581949	-0.493327737904
CY_BGL_LP_212_Du-579	CY_BGL	8.56331303878	6.53886712363	-0.131022092691	14.0417612229	-4.92334973502	-0.124081386821	-0.844680779513	0.115357737347	-0.292050367857	-0.49173015051
CY_BOU_LP_288_Du-737	CY_BOU	-1.69886142626	-0.35144844341	-0.356161934822	0.22993079907	0.191475346405	0.447337186948	-0.456725681383	-0.680355318677	0.348248847297	0.510981059984
CY_BOU_LP_290_Du-739	CY_BOU	-1.42859228579	-0.256010355474	-0.440205671926	0.357127101027	0.18156562608	0.523679492627	-0.554515513596	-0.830790412613	0.466682662605	0.882010271436
CY_BOU_LP_291_Du-740	CY_BOU	-1.42859228579	-0.256010355474	-0.440205671926	0.357127101027	0.18156562608	0.523679492627	-0.554515513596	-0.830790412613	0.466682662605	0.882010271436
CY_BOU_LP_292_Du-741	CY_BOU	-1.42859228579	-0.256010355474	-0.440205671926	0.357127101027	0.18156562608	0.523679492627	-0.554515513596	-0.830790412613	0.466682662605	0.882010271436
CY_BOU_LP_354_Du-742	CY_BOU	-1.42859228579	-0.256010355474	-0.440205671926	0.357127101027	0.18156562608	0.523679492627	-0.554515513596	-0.830790412613	0.466682662605	0.882010271436
CY_CAS_LP_328_Du-610	CY_CAS	12.9110812303	-3.54564409285	-0.447136178396	0.662726581852	0.0903868902538	0.878818454279	-0.603013567692	0.404372641246	0.535220763744	0.390905322032
CY_CAS_LP_329_Du-611	CY_CAS	-1.16374036438	-0.568335266707	0.181165650719	0.274968700546	0.279394958714	0.803836331884	-0.899888394016	-1.71605166684	1.37240095873	3.69810232463
CY_CAS_LP_330_Du-607	CY_CAS	-1.43524754236	-0.665457118041	0.261824591399	0.139659272007	0.266155364687	0.668127984641	-0.74198858253	-1.5728520121	1.21717021029	3.29920380192
CY_CAS_LP_331_Du-608	CY_CAS	-1.16374036438	-0.568335266707	0.181165650719	0.274968700546	0.279394958714	0.803836331884	-0.899888394016	-1.71605166684	1.37240095873	3.69810232463
CY_CAS_LP_332_Du-609	CY_CAS	-1.16374036438	-0.568335266707	0.181165650719	0.274968700546	0.279394958714	0.803836331884	-0.899888394016	-1.71605166684	1.37240095873	3.69810232463
CY_HICN_LP_236_Du-614	CY_HICN	21.5864293452	-14.2568482001	-1.12289276974	-1.15069389688	0.509109118968	0.451150447207	-0.626704172748	-0.145228627862	-0.0914279200428	-0.412309847133
CY_HICN_LP_333_Du-612	CY_HICN	17.1453220004	-9.62142904727	-2.26312894154	-0.601012960018	0.68596572556	1.04804653692	-1.14287399661	0.0672570596151	0.233599919642	-0.287866345337
CY_HICN_LP_334_Du-613	CY_HICN	20.4019139711	-13.2231094962	-1.49079034897	-1.47474170476	0.656285807714	0.482483532369	-0.557204979968	-0.0750549656176	0.072891382323	-0.195804753751
CY_HICN_LP_335_Du-615	CY_HICN	21.1754494771	-14.0931467711	-1.60171972091	-1.66379105411	0.723907434685	0.502994893555	-0.617371273743	-0.165067942003	-0.00198634141598	-0.272074735806
CY_HICN_LP_336_Du-616	CY_HICN	21.5580426771	-14.6041776093	-1.72018139429	-1.8948887703	0.390707935922	-0.467666851692	0.319657693349	-0.604857261458	-0.482590137309	0.054675409786
CY_HICS_LP_293_Du-757	CY_HICS	-1.42859228579	-0.256010355474	-0.440205671926	0.357127101027	0.18156562608	0.523679492627	-0.554515513596	-0.830790412613	0.466682662605	0.882010271436
CY_HICS_LP_297_Du-761	CY_HICS	-1.20961265805	-0.164517660671	-0.283666418198	0.400116942931	0.174511179044	0.523480389204	-0.544449396011	-0.818145187832	0.46183977172	0.878837960027
CY_HICS_LP_355_Du-762	CY_HICS	-1.42859228579	-0.256010355474	-0.440205671926	0.357127101027	0.18156562608	0.523679492627	-0.554515513596	-0.830790412613	0.466682662605	0.882010271436
CY_HICS_LP_356_Du-763	CY_HICS	-1.42859228579	-0.256010355474	-0.440205671926	0.357127101027	0.18156562608	0.523679492627	-0.554515513596	-0.830790412613	0.466682662605	0.882010271436
CY_HUN_LP_264_Du-683	CY_HUN	10.6959663225	11.1693182957	-2.28649519939	-3.07720564107	1.75509497339	0.814944708023	-0.277970759732	1.18583405767	-1.04436524199	2.21329292964
CY_HUN_LP_266_Du-685	CY_HUN	11.0959940264	12.0176213591	-2.55755951536	-3.95010022736	1.90663396038	1.03156462519	-0.934109826404	1.6998955561	-1.84775583855	3.24822984709
CY_HUN_LP_267_Du-686	CY_HUN	10.7180801003	11.3809861079	-2.43213409646	-4.47782713014	2.0744291602	1.04688161814	-0.948948184974	1.73453708767	-1.92444314912	3.42048071392
CY_HUN_LP_268_Du-687	CY_HUN	10.3283006114	10.7717119457	-2.30442828016	-4.7501457869	2.11043185866	1.13102562509	-0.927959029205	1.69314211476	-1.97432196682	3.45131475726
CY_SIE_LP_188_Du-445	CY_SIE	21.5864293452	-14.2568482001	-1.12289276974	-1.15069389688	0.509109118968	0.451150447207	-0.626704172748	-0.145228627862	-0.0914279200428	-0.412309847133
CY_SIE_LP_189_Du-446	CY_SIE	21.9690225453	-14.7678790383	-1.24135444313	-1.38179161308	0.175909620205	-0.51951129804	0.310324794344	-0.585017947317	-0.572031715935	-0.085559701541
CY_SIE_LP_190_Du-447	CY_SIE	21.5864293452	-14.2568482001	-1.12289276974	-1.15069389688	0.509109118968	0.451150447207	-0.626704172748	-0.145228627862	-0.0914279200428	-0.412309847133
CY_SIE_LP_191_Du-448	CY_SIE	-1.42859228579	-0.256010355474	-0.440205671926	0.357127101027	0.18156562608	0.523679492627	-0.554515513596	-0.830790412613	0.466682662605	0.882010271436
CY_WOO_LP_259_Du-664	CY_WOO	-1.45665227205	-0.283520887157	-0.442163755499	0.450387049629	0.203308114677	0.678689106687	-0.749764835558	-1.17465078249	0.698938115086	1.36003793007
CY_WOO_LP_260_Du-665	CY_WOO	-1.48255436458	-0.273203570201	-0.47234192469	0.418048993501	0.216845823651	0.68195661381	-0.749176627637	-1.17590115943	0.704575189369	1.36887627742
CY_WOO_LP_261_Du-667	CY_WOO	-1.66610027143	-0.272713243157	-0.393029778559	0.0595551554084	-0.0613490232598	0.469011220188	-0.457638576703	-0.642937717107	0.292663181864	0.297964415964
CY_WOO_LP_262_Du-668	CY_WOO	-1.48255436458	-0.273203570201	-0.47234192469	0.418048993501	0.216845823651	0.68195661381	-0.749176627637	-1.17590115943	0.704575189369	1.36887627742
CY_WOO_LP_263_Du-669	CY_WOO	-1.48255436458	-0.273203570201	-0.47234192469	0.418048993501	0.216845823651	0.68195661381	-0.749176627637	-1.17590115943	0.704575189369	1.36887627742
DAN_LP_043_Du-68	DAN	-1.46423216481	-1.39360461153	-1.26942320679	-0.6627197105	-2.60151585825	-0.665907794343	2.21459007361	4.87773328018	1.91662100827	-0.0818376018467
DAN_LP_044_Du-69	DAN	-1.72969915011	-1.07286341055	-1.17359734653	-0.664011147625	-2.2077960512	-0.00012807698663	1.46170323323	4.70577608611	2.00367530982	-0.252810338677
DAN_LP_045_Du-70	DAN	-1.72969915011	-1.07286341055	-1.17359734653	-0.664011147625	-2.2077960512	-0.00012807698663	1.46170323323	4.70577608611	2.00367530982	-0.252810338677
DAN_LP_046_Du-71	DAN	-1.5214822975	-1.49019770463	-1.37832508759	-0.784993212177	-3.12283006447	-0.891400294187	3.16730003496	7.44696495983	3.19754564648	-0.148272104568
DAN_LP_047_Du-72	DAN	-1.72969915011	-1.07286341055	-1.17359734653	-0.664011147625	-2.2077960512	-0.00012807698663	1.46170323323	4.70577608611	2.00367530982	-0.252810338677
DOV_LP_078_Du-174	DOV	-2.16456084527	-0.566500856618	-0.654810409178	-0.198804447023	-1.08813153701	4.05091975246	2.40971387488	-0.113107321969	-0.606613090237	-0.170633160737
DOV_LP_079_Du-175	DOV	-2.16456084527	-0.566500856618	-0.654810409178	-0.198804447023	-1.08813153701	4.05091975246	2.40971387488	-0.113107321969	-0.606613090237	-0.170633160737
DOV_LP_080_Du-176	DOV	-2.16456084527	-0.566500856618	-0.654810409178	-0.198804447023	-1.08813153701	4.05091975246	2.40971387488	-0.113107321969	-0.606613090237	-0.170633160737
DOV_LP_081_Du-177	DOV	-2.16456084527	-0.566500856618	-0.654810409178	-0.198804447023	-1.08813153701	4.05091975246	2.40971387488	-0.113107321969	-0.606613090237	-0.170633160737
DOV_LP_082_Du-178	DOV	-2.16456084527	-0.566500856618	-0.654810409178	-0.198804447023	-1.08813153701	4.05091975246	2.40971387488	-0.113107321969	-0.606613090237	-0.170633160737
DOV_LP_083_Du-179	DOV	-2.16456084527	-0.566500856618	-0.654810409178	-0.198804447023	-1.08813153701	4.05091975246	2.40971387488	-0.113107321969	-0.606613090237	-0.170633160737
DOV_LP_084_Du-180	DOV	-2.16456084527	-0.566500856618	-0.654810409178	-0.198804447023	-1.08813153701	4.05091975246	2.40971387488	-0.113107321969	-0.606613090237	-0.170633160737
DU-173	DUSE	-2.33982073012	-0.679470854513	-0.71051815042	1.86716197221	5.21843259852	-0.99470940253	0.334712308165	-0.511470295344	-3.04170673045	-0.620637260866
DU-229	DUSE	-2.05878050142	-0.228750545839	-0.772094309631	-0.542856086904	-0.804737102011	-0.175562587596	0.431421689661	-6.22716828431	5.47091205597	-4.66637478567
DU-247	DUSE	-2.16070251747	-0.519226728185	-0.649409364461	-0.515130876986	-1.31521699362	-0.107907155246	-1.08577322281	0.058479541377	-0.233300478581	-0.112093859894
DU-254	DUSE	-2.16070251747	-0.519226728185	-0.649409364461	-0.515130876986	-1.31521699362	-0.107907155246	-1.08577322281	0.058479541377	-0.233300478581	-0.112093859894
DU-270	DUSE	-2.31798391078	-0.693533311743	-0.720246259904	1.58803342281	4.29658168274	-0.755101653655	0.719493132136	1.93138233284	2.71792441708	0.220381332396
DU-297	DUSE	-2.16070251747	-0.519226728185	-0.649409364461	-0.515130876986	-1.31521699362	-0.107907155246	-1.08577322281	0.058479541377	-0.233300478581	-0.112093859894
DU-443	DUSE	21.9690225453	-14.7678790383	-1.24135444313	-1.38179161308	0.175909620205	-0.51951129804	0.310324794344	-0.585017947317	-0.572031715935	-0.085559701541
DU-4A	DUSE	-1.90474806369	0.39192827412	-0.20068129749	-1.96767249827	-1.81115292084	-0.280264468185	-2.9743946521	0.587949882059	-1.53148364531	-0.656080359286
DU014LP012	DUSE	-1.42859228579	-0.256010355474	-0.440205671926	0.357127101027	0.18156562608	0.523679492627	-0.554515513596	-0.830790412613	0.466682662605	0.882010271436
DU037LP013	DUSE	-1.42859228579	-0.256010355474	-0.440205671926	0.357127101027	0.18156562608	0.523679492627	-0.554515513596	-0.830790412613	0.466682662605	0.882010271436
DU059LP015	DUSE	-2.23418021725	-0.649747635443	-0.658915549662	1.32425614032	3.53503404549	-0.529458728195	0.467399014371	1.1339570221	1.41390419642	0.117300815398
DU078LP011	DUSE	-1.52162828513	-1.49083628128	-1.38285309923	-0.782258822781	-3.11625557434	-0.903344158058	3.16064002889	7.45096179749	3.20911211554	-0.146304177589
