sample_id	batch	species	popcode	organelle	reference_length	input_read_records	mapped_reads	mean_depth	total_depth	bases_ge_1x	breadth_ge_1x	bases_ge_5x	breadth_ge_5x	bases_ge_10x	breadth_ge_10x	bam_path	idxstats_path	depth_path
COM_LP_342_Du-714	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	COM	mitochondria	243359	2734626	97559	52.019260	12659355	230088	0.945467	229899	0.944691	229765	0.944140	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/COM_LP_342_Du-714.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/COM_LP_342_Du-714.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/COM_LP_342_Du-714.depth.tsv
COM_LP_343_Du-715	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	COM	chloroplast	150274	12199288	1596181	1264.691011	190050177	150274	1.000000	150271	0.999980	150270	0.999973	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/COM_LP_343_Du-715.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/COM_LP_343_Du-715.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/COM_LP_343_Du-715.depth.tsv
COM_LP_343_Du-715	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	COM	mitochondria	243359	12199288	262814	134.927178	32835743	231202	0.950045	230241	0.946096	230010	0.945147	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/COM_LP_343_Du-715.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/COM_LP_343_Du-715.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/COM_LP_343_Du-715.depth.tsv
CROB_LP_169_Du-381	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	1155960	191227	170.422588	25610084	150257	0.999887	150226	0.999681	150154	0.999201	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_169_Du-381.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_169_Du-381.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_169_Du-381.depth.tsv
CROB_LP_169_Du-381	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	1155960	20990	11.457181	2788208	242994	0.998500	222240	0.913219	134680	0.553421	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_169_Du-381.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_169_Du-381.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_169_Du-381.depth.tsv
CROB_LP_170_Du-382	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	14415198	2515391	2346.143305	352564339	150274	1.000000	150274	1.000000	150272	0.999987	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_170_Du-382.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_170_Du-382.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_170_Du-382.depth.tsv
CROB_LP_170_Du-382	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	14415198	299973	173.159275	42139868	243356	0.999988	243345	0.999942	243340	0.999922	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_170_Du-382.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_170_Du-382.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_170_Du-382.depth.tsv
CROB_LP_172_Du-384	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	13172006	497016	428.119548	64335237	150274	1.000000	150272	0.999987	150257	0.999887	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_172_Du-384.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_172_Du-384.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_172_Du-384.depth.tsv
CROB_LP_172_Du-384	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	13172006	132460	69.926109	17017148	243354	0.999979	243331	0.999885	243306	0.999782	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_172_Du-384.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_172_Du-384.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_172_Du-384.depth.tsv
CROB_LP_173_Du-385	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	16548864	2712534	2501.229687	375869790	150274	1.000000	150274	1.000000	150272	0.999987	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_173_Du-385.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_173_Du-385.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_173_Du-385.depth.tsv
CROB_LP_173_Du-385	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	16548864	196198	110.608730	26917630	243357	0.999992	243345	0.999942	243329	0.999877	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_173_Du-385.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_173_Du-385.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_173_Du-385.depth.tsv
CROB_LP_174_Du-386	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	17929870	3216175	2970.907715	446450186	150274	1.000000	150274	1.000000	150272	0.999987	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_174_Du-386.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_174_Du-386.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_174_Du-386.depth.tsv
CROB_LP_174_Du-386	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	17929870	230867	133.038071	32376012	243359	1.000000	243349	0.999959	243335	0.999901	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_174_Du-386.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_174_Du-386.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_174_Du-386.depth.tsv
CROB_LP_175_Du-387	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	14446726	3039040	2675.131573	402002722	150274	1.000000	150274	1.000000	150273	0.999993	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_175_Du-387.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_175_Du-387.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_175_Du-387.depth.tsv
CROB_LP_175_Du-387	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	14446726	211654	120.620885	29354178	243357	0.999992	243340	0.999922	243315	0.999819	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_175_Du-387.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_175_Du-387.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_175_Du-387.depth.tsv
CROB_LP_176_Du-388	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	18762554	3694648	3381.637003	508172119	150274	1.000000	150274	1.000000	150273	0.999993	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_176_Du-388.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_176_Du-388.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_176_Du-388.depth.tsv
CROB_LP_176_Du-388	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	18762554	296305	169.157430	41165983	243359	1.000000	243356	0.999988	243345	0.999942	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_176_Du-388.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_176_Du-388.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_176_Du-388.depth.tsv
CROB_LP_177_Du-389	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	18794018	2437990	2294.126555	344747574	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_177_Du-389.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_177_Du-389.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_177_Du-389.depth.tsv
CROB_LP_177_Du-389	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	18794018	212310	122.184386	29734670	243358	0.999996	243346	0.999947	243319	0.999836	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_177_Du-389.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_177_Du-389.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_177_Du-389.depth.tsv
CROB_LP_320_Du-395	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	15041572	1955749	1867.004365	280562214	150274	1.000000	150273	0.999993	150272	0.999987	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_320_Du-395.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_320_Du-395.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_320_Du-395.depth.tsv
CROB_LP_320_Du-395	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	15041572	125476	71.574805	17418373	243342	0.999930	243319	0.999836	243293	0.999729	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_320_Du-395.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_320_Du-395.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_320_Du-395.depth.tsv
CROB_LP_321_Du-396	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	11911534	1911692	1820.627620	273592995	150274	1.000000	150273	0.999993	150273	0.999993	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_321_Du-396.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_321_Du-396.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_321_Du-396.depth.tsv
CROB_LP_321_Du-396	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	11911534	186637	107.955333	26271902	243358	0.999996	243351	0.999967	243341	0.999926	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROB_LP_321_Du-396.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_321_Du-396.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROB_LP_321_Du-396.depth.tsv
CROS_LP_085_Du-181	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	15202936	1644307	1327.744653	199525500	150274	1.000000	150274	1.000000	150271	0.999980	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_085_Du-181.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_085_Du-181.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_085_Du-181.depth.tsv
CROS_LP_085_Du-181	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	15202936	388086	197.680090	48107229	243359	1.000000	243352	0.999971	243347	0.999951	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_085_Du-181.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_085_Du-181.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_085_Du-181.depth.tsv
CROS_LP_086_Du-182	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	17620724	2753957	2458.451296	369441310	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_086_Du-182.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_086_Du-182.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_086_Du-182.depth.tsv
CROS_LP_086_Du-182	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	17620724	452583	259.579440	63170993	243359	1.000000	243356	0.999988	243351	0.999967	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_086_Du-182.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_086_Du-182.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_086_Du-182.depth.tsv
CROS_LP_087_Du-183	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	3928076	633783	569.114531	85523117	150273	0.999993	150273	0.999993	150268	0.999960	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_087_Du-183.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_087_Du-183.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_087_Du-183.depth.tsv
CROS_LP_087_Du-183	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	3928076	134448	78.267268	19047044	243359	1.000000	243344	0.999938	243295	0.999737	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_087_Du-183.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_087_Du-183.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_087_Du-183.depth.tsv
CROS_LP_088_Du-184	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	20754158	2898172	2455.608196	369014066	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_088_Du-184.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_088_Du-184.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_088_Du-184.depth.tsv
CROS_LP_088_Du-184	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	20754158	740317	416.662770	101398635	243358	0.999996	243354	0.999979	243345	0.999942	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_088_Du-184.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_088_Du-184.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_088_Du-184.depth.tsv
CROS_LP_089_Du-185	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	35878150	6780026	6384.946984	959491523	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_089_Du-185.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_089_Du-185.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_089_Du-185.depth.tsv
CROS_LP_089_Du-185	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	35878150	618862	365.235089	88883246	243359	1.000000	243357	0.999992	243354	0.999979	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_089_Du-185.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_089_Du-185.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_089_Du-185.depth.tsv
CROS_LP_090_Du-186	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	24426464	2498644	2246.885290	337648440	150274	1.000000	150274	1.000000	150273	0.999993	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_090_Du-186.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_090_Du-186.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_090_Du-186.depth.tsv
CROS_LP_090_Du-186	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	24426464	589881	341.783024	83175975	243359	1.000000	243356	0.999988	243352	0.999971	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_090_Du-186.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_090_Du-186.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_090_Du-186.depth.tsv
CROS_LP_091_Du-187	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	9693142	1064382	981.800531	147539093	150261	0.999913	150260	0.999907	150253	0.999860	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_091_Du-187.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_091_Du-187.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_091_Du-187.depth.tsv
CROS_LP_091_Du-187	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	9693142	457536	269.530011	65592554	243358	0.999996	243356	0.999988	243349	0.999959	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_091_Du-187.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_091_Du-187.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_091_Du-187.depth.tsv
CROS_LP_092_Du-188	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	6955248	828230	680.018406	102189086	150266	0.999947	150260	0.999907	150251	0.999847	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_092_Du-188.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_092_Du-188.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_092_Du-188.depth.tsv
CROS_LP_092_Du-188	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	6955248	173566	94.332143	22956576	243359	1.000000	243341	0.999926	243323	0.999852	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_092_Du-188.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_092_Du-188.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_092_Du-188.depth.tsv
CROS_LP_093_Du-189	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	13781916	1462486	1295.277946	194646598	150274	1.000000	150274	1.000000	150273	0.999993	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_093_Du-189.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_093_Du-189.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_093_Du-189.depth.tsv
CROS_LP_093_Du-189	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	13781916	462391	267.408758	65076328	243359	1.000000	243352	0.999971	243339	0.999918	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_093_Du-189.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_093_Du-189.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_093_Du-189.depth.tsv
CROS_LP_094_Du-190	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	17624282	3860580	3164.164692	475491685	150274	1.000000	150274	1.000000	150266	0.999947	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/CROS_LP_094_Du-190.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_094_Du-190.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CROS_LP_094_Du-190.depth.tsv
