sample_id	batch	species	popcode	track_id	organelle	purpose	record	region_count	region_bp	total_depth	mean_depth	bases_ge_1x	breadth_ge_1x	bases_ge_5x	breadth_ge_5x	bases_ge_10x	breadth_ge_10x	bed_path	depth_path
ABMU_HOR_LP_358_Du-770	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	107149608	2081.706714	51472	1.000000	51470	0.999961	51470	0.999961	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_358_Du-770.depth.tsv
ABMU_HOR_LP_358_Du-770	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	52287805	2031.698982	25736	1.000000	25735	0.999961	25735	0.999961	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_358_Du-770.depth.tsv
ABMU_HOR_LP_358_Du-770	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	254940627	2047.091065	124525	0.999896	124523	0.999880	124521	0.999863	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_358_Du-770.depth.tsv
ABMU_HOR_LP_358_Du-770	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	28395182	116.680221	243100	0.998936	243054	0.998747	243036	0.998673	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_358_Du-770.depth.tsv
ABMU_HOR_LP_358_Du-770	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	8562486	190.573915	44930	1.000000	44917	0.999711	44912	0.999599	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_358_Du-770.depth.tsv
ABMU_HOR_LP_359_Du-771	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	221340684	1472.914037	150260	0.999907	150259	0.999900	150253	0.999860	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_359_Du-771.depth.tsv
ABMU_HOR_LP_359_Du-771	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	77824377	1511.974996	51472	1.000000	51472	1.000000	51470	0.999961	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_359_Du-771.depth.tsv
ABMU_HOR_LP_359_Du-771	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	37936988	1474.082530	25736	1.000000	25736	1.000000	25734	0.999922	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_359_Du-771.depth.tsv
ABMU_HOR_LP_359_Du-771	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	183403696	1472.672566	124524	0.999888	124523	0.999880	124519	0.999847	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_359_Du-771.depth.tsv
ABMU_HOR_LP_359_Du-771	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	31261473	128.458257	243117	0.999006	243061	0.998775	243032	0.998656	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_359_Du-771.depth.tsv
ABMU_HOR_LP_359_Du-771	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	9383062	208.837347	44929	0.999978	44923	0.999844	44914	0.999644	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_359_Du-771.depth.tsv
ABMU_HOR_LP_360_Du-772	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	184517140	1227.871355	150260	0.999907	150259	0.999900	150251	0.999847	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_360_Du-772.depth.tsv
ABMU_HOR_LP_360_Du-772	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	65371359	1270.037282	51472	1.000000	51471	0.999981	51468	0.999922	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_360_Du-772.depth.tsv
ABMU_HOR_LP_360_Du-772	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	31977259	1242.510841	25736	1.000000	25735	0.999961	25733	0.999883	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_360_Du-772.depth.tsv
ABMU_HOR_LP_360_Du-772	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	152539881	1224.846079	124524	0.999888	124524	0.999888	124518	0.999839	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_360_Du-772.depth.tsv
ABMU_HOR_LP_360_Du-772	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	18839047	77.412576	243081	0.998858	243026	0.998632	242989	0.998480	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_360_Du-772.depth.tsv
ABMU_HOR_LP_360_Du-772	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	5728372	127.495482	44930	1.000000	44922	0.999822	44914	0.999644	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_360_Du-772.depth.tsv
ABMU_HOR_LP_361_Du-773	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	134580180	895.565301	150260	0.999907	150254	0.999867	150244	0.999800	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_361_Du-773.depth.tsv
ABMU_HOR_LP_361_Du-773	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	46042276	894.511113	51472	1.000000	51471	0.999981	51466	0.999883	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_361_Du-773.depth.tsv
ABMU_HOR_LP_361_Du-773	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	22378713	869.548998	25736	1.000000	25735	0.999961	25731	0.999806	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_361_Du-773.depth.tsv
ABMU_HOR_LP_361_Du-773	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	112201467	900.941616	124524	0.999888	124519	0.999847	124513	0.999799	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_361_Du-773.depth.tsv
ABMU_HOR_LP_361_Du-773	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	18853462	77.471809	243116	0.999001	243071	0.998817	242998	0.998517	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_361_Du-773.depth.tsv
ABMU_HOR_LP_361_Du-773	QB3.Berkeley.251217/QB3.Results.260109	D. abramsii ssp. murina	ABMU_HOR	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	5620241	125.088827	44929	0.999978	44920	0.999777	44912	0.999599	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/ABMU_HOR_LP_361_Du-773.depth.tsv
BAI_LP_105_Du-222	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	211838942	1409.684589	150274	1.000000	150272	0.999987	150272	0.999987	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_105_Du-222.depth.tsv
BAI_LP_105_Du-222	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	80052944	1555.271682	51472	1.000000	51470	0.999961	51470	0.999961	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_105_Du-222.depth.tsv
BAI_LP_105_Du-222	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	38741172	1505.329966	25736	1.000000	25735	0.999961	25735	0.999961	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_105_Du-222.depth.tsv
BAI_LP_105_Du-222	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	173097770	1389.919302	124538	1.000000	124537	0.999992	124537	0.999992	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_105_Du-222.depth.tsv
BAI_LP_105_Du-222	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	24535307	100.819394	230164	0.945780	230008	0.945139	229943	0.944872	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_105_Du-222.depth.tsv
BAI_LP_105_Du-222	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	7702714	171.438104	44930	1.000000	44930	1.000000	44930	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_105_Du-222.depth.tsv
BAI_LP_106_Du-223	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	294264738	1958.187963	150274	1.000000	150274	1.000000	150273	0.999993	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_106_Du-223.depth.tsv
BAI_LP_106_Du-223	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	116563034	2264.591118	51472	1.000000	51472	1.000000	51471	0.999981	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_106_Du-223.depth.tsv
BAI_LP_106_Du-223	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	56525103	2196.343760	25736	1.000000	25736	1.000000	25735	0.999961	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_106_Du-223.depth.tsv
BAI_LP_106_Du-223	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	237739635	1908.972643	124538	1.000000	124538	1.000000	124538	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_106_Du-223.depth.tsv
BAI_LP_106_Du-223	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	48958947	201.179932	241892	0.993972	234212	0.962414	230931	0.948931	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_106_Du-223.depth.tsv
BAI_LP_106_Du-223	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	15475216	344.429468	44930	1.000000	44930	1.000000	44930	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_106_Du-223.depth.tsv
BAI_LP_108_Du-225	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	59414640	395.375381	150274	1.000000	150269	0.999967	150255	0.999874	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_108_Du-225.depth.tsv
BAI_LP_108_Du-225	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	27986420	543.721247	51472	1.000000	51469	0.999942	51457	0.999709	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_108_Du-225.depth.tsv
BAI_LP_108_Du-225	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	13506108	524.794374	25736	1.000000	25734	0.999922	25728	0.999689	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_108_Du-225.depth.tsv
BAI_LP_108_Du-225	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	45908532	368.630715	124538	1.000000	124535	0.999976	124527	0.999912	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_108_Du-225.depth.tsv
BAI_LP_108_Du-225	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	20837620	85.625023	230067	0.945381	229877	0.944600	229830	0.944407	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_108_Du-225.depth.tsv
BAI_LP_108_Du-225	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	6708874	149.318362	44930	1.000000	44930	1.000000	44930	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_108_Du-225.depth.tsv
BAI_LP_109_Du-226	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	261740049	1741.752060	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_109_Du-226.depth.tsv
BAI_LP_109_Du-226	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	106479464	2068.687131	51472	1.000000	51472	1.000000	51472	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_109_Du-226.depth.tsv
BAI_LP_109_Du-226	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	51413553	1997.728979	25736	1.000000	25736	1.000000	25736	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_109_Du-226.depth.tsv
BAI_LP_109_Du-226	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	210326496	1688.853972	124538	1.000000	124538	1.000000	124538	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_109_Du-226.depth.tsv
BAI_LP_109_Du-226	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	50480991	207.434247	230590	0.947530	230006	0.945130	229946	0.944884	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_109_Du-226.depth.tsv
BAI_LP_109_Du-226	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	15989066	355.866147	44930	1.000000	44930	1.000000	44930	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_109_Du-226.depth.tsv
BAI_LP_110_Du-227	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	361710756	2407.008238	150274	1.000000	150274	1.000000	150273	0.999993	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_110_Du-227.depth.tsv
BAI_LP_110_Du-227	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	140496159	2729.564793	51472	1.000000	51472	1.000000	51471	0.999981	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_110_Du-227.depth.tsv
BAI_LP_110_Du-227	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	67695105	2630.366219	25736	1.000000	25736	1.000000	25736	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_110_Du-227.depth.tsv
BAI_LP_110_Du-227	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	BAI	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	294015651	2360.850913	124538	1.000000	124538	1.000000	124537	0.999992	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/BAI_LP_110_Du-227.depth.tsv
