0.068690 0.488238 0.000010 0.443061
0.068209 0.499797 0.000010 0.431984
0.064395 0.491425 0.000010 0.444170
0.061428 0.494288 0.000010 0.444274
0.086486 0.532771 0.000010 0.380732
0.074891 0.505213 0.000010 0.419886
0.069842 0.501122 0.000010 0.429026
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.167496 0.469019 0.000010 0.363475
0.167496 0.469019 0.000010 0.363475
0.120353 0.541894 0.000010 0.337743
0.167496 0.469019 0.000010 0.363475
0.159823 0.462525 0.000010 0.377642
0.167496 0.469019 0.000010 0.363475
0.437934 0.562046 0.000010 0.000010
0.507948 0.492032 0.000010 0.000010
0.437934 0.562046 0.000010 0.000010
0.437934 0.562046 0.000010 0.000010
0.507948 0.492032 0.000010 0.000010
0.507948 0.492032 0.000010 0.000010
0.437934 0.562046 0.000010 0.000010
0.437934 0.562046 0.000010 0.000010
0.437934 0.562046 0.000010 0.000010
0.437934 0.562046 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.672950 0.327030 0.000010 0.000010
0.672950 0.327030 0.000010 0.000010
0.672950 0.327030 0.000010 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.420146 0.579834 0.000010 0.000010
0.512615 0.487365 0.000010 0.000010
0.512615 0.487365 0.000010 0.000010
0.512615 0.487365 0.000010 0.000010
0.512615 0.487365 0.000010 0.000010
0.000010 0.000010 0.376617 0.623363
0.633526 0.366454 0.000010 0.000010
0.582019 0.417961 0.000010 0.000010
0.633526 0.366454 0.000010 0.000010
0.633526 0.366454 0.000010 0.000010
0.000010 0.000010 0.000010 0.999970
0.000010 0.000010 0.000010 0.999970
0.000010 0.000010 0.000010 0.999970
0.000010 0.000010 0.000010 0.999970
0.000010 0.000010 0.000010 0.999970
0.512615 0.487365 0.000010 0.000010
0.512615 0.487365 0.000010 0.000010
0.512615 0.487365 0.000010 0.000010
0.512615 0.487365 0.000010 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.000010 0.999970
0.000010 0.000010 0.000010 0.999970
0.000010 0.000010 0.000010 0.999970
0.512615 0.487365 0.000010 0.000010
0.580871 0.419109 0.000010 0.000010
0.580871 0.419109 0.000010 0.000010
0.255219 0.744761 0.000010 0.000010
0.580871 0.419109 0.000010 0.000010
0.580871 0.419109 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.033052 0.966928 0.000010 0.000010
0.033052 0.966928 0.000010 0.000010
0.033052 0.966928 0.000010 0.000010
0.033052 0.966928 0.000010 0.000010
0.033052 0.966928 0.000010 0.000010
0.033052 0.966928 0.000010 0.000010
0.033052 0.966928 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.507948 0.492032 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.000010 0.000010 0.999970
0.000010 0.999970 0.000010 0.000010
0.512615 0.487365 0.000010 0.000010
0.512615 0.487365 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.000010 0.000010 0.999970 0.000010
0.333068 0.666912 0.000010 0.000010
0.430310 0.569670 0.000010 0.000010
0.333068 0.666912 0.000010 0.000010
0.333068 0.666912 0.000010 0.000010
0.331260 0.668720 0.000010 0.000010
0.333068 0.666912 0.000010 0.000010
0.430310 0.569670 0.000010 0.000010
0.430310 0.569670 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.954091 0.000010 0.045889
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.006304 0.993676 0.000010 0.000010
0.008777 0.991203 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.008777 0.991203 0.000010 0.000010
0.008777 0.991203 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.012011 0.987969 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.968333 0.000010 0.000010 0.031647
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.970635 0.000010 0.000010 0.029345
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.999970 0.000010 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
0.000010 0.999970 0.000010 0.000010
