0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.999914 0.000010 0.000016 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000018 0.000010 0.999910 0.000012 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010
0.000010 0.000010 0.000019 0.000010 0.000010 0.000010 0.000010 0.999911 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010
0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.999916 0.000010 0.000014 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999916 0.000010 0.000010 0.000014 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.366920 0.633010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920
0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010
0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010
