0.032933 0.643364 0.323703
0.000010 0.636065 0.363925
0.000010 0.643370 0.356620
0.000010 0.641407 0.358583
0.000010 0.626532 0.373458
0.000010 0.646164 0.353826
0.000010 0.647175 0.352815
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.631660 0.368330
0.000010 0.630698 0.369292
0.000010 0.623579 0.376411
0.000010 0.632379 0.367611
0.000010 0.635157 0.364833
0.000010 0.633141 0.366849
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.999980 0.000010
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.999980 0.000010
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.999980 0.000010 0.000010
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.000010 0.000010 0.999980
0.999980 0.000010 0.000010
0.000010 0.000010 0.999980
0.999980 0.000010 0.000010
