0.656091 0.343909
0.656321 0.343679
0.659146 0.340854
0.657248 0.342752
0.643872 0.356128
0.659426 0.340574
0.660464 0.339536
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.657142 0.342858
0.656381 0.343619
0.650529 0.349471
0.657815 0.342185
0.660561 0.339439
0.658531 0.341469
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.999990 0.000010
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
0.000010 0.999990
